,BHS,BIH,BLR,BLZ,TWN,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,ABW
2010-12-31,9647000000,28065000000,118671000000,2061000000,742813000000,43190000000,1967541000000,4804000000,18153000000,3470000000,25012000000,3114000000,1201888000000,294115000000,232988000000,9121348000000,33442999999,40336000000,20876000000,15396000000,392550000000,723000000,1723000000,48697000000,64700000000,20867000000,248639000000,2727329000000,1884000000,180168000000,83260000000,268295000000,104160000000,449698000000,2573000000,1242302000000,22253000000,77328000000,170072000000,3575000000,1921794000000,20490000000,2014292000000,20242000000,36062000000,9766000000,3169000000,1612000000,21538000000,273897000000,61823000000,2342000000,294826000000,26744000000,71255000000,9918000000,169548000000,929865000000,3653102000000,160981000000,810315000000,102337000000,10424000000,198145000000,1641252000000,18919000000,31744000000,3899299000000,178180000000,60007000000,10941000000,27826000000,1320884000000,124857000000,14340000000,53347000000,1926000000,99765000000,1439000000,95022000000,3119000000,51059000000,34848000000,28991000000,31329000000,137293000000,9951000000,17999000000,2333000000,1409686000000,18931000000,14860000000,9442000000,69159000000,6414000000,9977000000,19244000000,7624000000,15734000000,11854000000,375288000000,13403000000,4250000000,10085000000,338225000000,14467000000,614809000000,228255000000,32337000000,110886000000,68334000000,418508000000,44448000000,248847000000,332055000000,15207000000,660478000000,64751999999,230606000000,30001000000,11097000000,4493000000,122760000000,234124000000,2015118000000,11057000000,563632000000,88125000000,21610000000,264851000000,1308000000,4352000000,37019000000,315000000,69977000000,290000000,3730000000,109477000000,51321000000,316691000000,5638000000,96934000000,15011000000,5414000000,530366999999,13333000000,37420000000,1481000000,423000000,31079000000,89757000000,912432000000,56273000000,38411000000,276283000000,42434000000,13087120000000,78648000000,1036999999,316397000000,249923000000,957000000,722000000,57076000000,474761000000,18112000000,5221000000,37237000000,98686000000,24545000000,318142000000,580427000000,15153000000,795588000000,296850000000,80696000000,4389000000,357666000000,12601000000,18709000000,221297000000,86738000000,26934000000,151000000
2011-01-31,9667966666,28111016666,119116450000,2064800000,745256766666,43381800000,1973304866666,4808616666,18199850000,3506850000,25113366666,3126283333,1204419050000,294588183333,234031450000,9200694233333,33577016665,40507450000,21021583333,15517450000,394236066666,724900000,1729950000,48896283333,64892716666,20867250000,249255200000,2731621433333,1892283333,180399866666,83605250000,269030716666,104541466666,451072883333,2584000000,1243440250000,22344000000,77838133333,170408700000,3581333333,1923867150000,20550683333,2017161583333,20359500000,36390950000,9828583333,3184916666,1618733333,21601550000,273610250000,61983816666,2353450000,295779100000,26823366666,71297333333,9969583333,169682566666,935480283333,3675833216666,161280233333,811095016666,103468450000,10450533333,198942566666,1642024866666,18937416666,31868850000,3903025000000,179215566666,60296283333,10995383333,28005516666,1325462100000,125470700000,14452283333,53493866666,1943433333,100246449999,1440533333,95655750000,3133366666,51231666666,34910683333,29098250000,31412116666,137860666666,9991800000,18038916666,2340833333,1414103550000,18980116666,14891366666,9458733333,69539300000,6424533333,10106783333,19385533333,7664100000,15789616666,11910716666,376952883333,13450816666,4267616666,10157016666,340359000000,14514950000,615539700000,228740400000,32456933333,111126783333,68607616666,419735533333,44789033333,250220333333,333466116666,15349483333,662259033333,64872883332,230592750000,30120083333,11158516666,4500533333,124148100000,234481300000,2022363933333,11135716666,566437183333,88305483333,21689300000,265806133333,1314666666,4399716666,37071033333,315766666,70070666666,293133333,3745116666,109791583333,51386616666,317481600000,5635500000,97146200000,15065550000,5438800000,532380349999,13408016666,37715683333,1494550000,423566666,31116733333,89964800000,916315783333,56612583333,38628766666,277200750000,42590466666,13114914833333,79157433333,1038616665,317492866666,251330266666,960133333,723083333,57069350000,476370350000,18230516666,5240000000,37419466666,99185883333,24585816666,320192350000,582737166666,15203783333,798006100000,297410816666,80879550000,4411866666,358136466666,12643883333,18818633333,222634733333,86894700000,27074233333,151900000
2011-02-28,9688933333,28157033333,119561900000,2068600000,747700533333,43573600000,1979068733333,4813233333,18246700000,3543700000,25214733333,3138566666,1206950100000,295061366666,235074900000,9280040466666,33711033332,40678900000,21167166666,15638900000,395922133333,726800000,1736900000,49095566666,65085433333,20867500000,249871400000,2735913866666,1900566666,180631733333,83950500000,269766433333,104922933333,452447766666,2595000000,1244578500000,22435000000,78348266666,170745400000,3587666666,1925940300000,20611366666,2020031166666,20477000000,36719900000,9891166666,3200833333,1625466666,21665100000,273323500000,62144633333,2364900000,296732200000,26902733333,71339666666,10021166666,169817133333,941095566666,3698564433333,161579466666,811875033333,104599900000,10477066666,199740133333,1642797733333,18955833333,31993700000,3906751000000,180251133333,60585566666,11049766666,28185033333,1330040200000,126084400000,14564566666,53640733333,1960866666,100727899999,1442066666,96289500000,3147733333,51404333333,34973366666,29205500000,31495233333,138428333333,10032600000,18078833333,2348666666,1418521100000,19029233333,14922733333,9475466666,69919600000,6435066666,10236566666,19527066666,7704200000,15845233333,11967433333,378617766666,13498633333,4285233333,10229033333,342493000000,14562900000,616270400000,229225800000,32576866666,111367566666,68881233333,420963066666,45130066666,251593666666,334877233333,15491966666,664040066666,64993766665,230579500000,30239166666,11220033333,4508066666,125536200000,234838600000,2029609866666,11214433333,569242366666,88485966666,21768600000,266761266666,1321333333,4447433333,37123066666,316533333,70164333333,296266666,3760233333,110106166666,51452233333,318272200000,5633000000,97358400000,15120100000,5463600000,534393699999,13483033333,38011366666,1508100000,424133333,31154466666,90172600000,920199566666,56952166666,38846533333,278118500000,42746933333,13142709666666,79666866666,1040233332,318588733333,252737533333,963266666,724166666,57062700000,477979700000,18349033333,5259000000,37601933333,99685766666,24626633333,322242700000,585047333333,15254566666,800424200000,297971633333,81063100000,4434733333,358606933333,12686766666,18928266666,223972466666,87051400000,27214466666,152800000
2011-03-31,9709900000,28203050000,120007350000,2072400000,750144300000,43765400000,1984832600000,4817850000,18293550000,3580550000,25316100000,3150850000,1209481150000,295534550000,236118350000,9359386700000,33845049999,40850350000,21312750000,15760350000,397608200000,728700000,1743850000,49294850000,65278150000,20867750000,250487600000,2740206300000,1908850000,180863600000,84295750000,270502150000,105304400000,453822650000,2606000000,1245716750000,22526000000,78858400000,171082100000,3594000000,1928013450000,20672050000,2022900750000,20594500000,37048850000,9953750000,3216749999,1632200000,21728650000,273036750000,62305450000,2376350000,297685300000,26982100000,71382000000,10072750000,169951700000,946710850000,3721295650000,161878700000,812655050000,105731350000,10503600000,200537700000,1643570600000,18974250000,32118550000,3910477000000,181286700000,60874850000,11104150000,28364550000,1334618300000,126698100000,14676850000,53787600000,1978300000,101209349999,1443600000,96923250000,3162100000,51577000000,35036050000,29312750000,31578350000,138996000000,10073400000,18118750000,2356500000,1422938650000,19078350000,14954100000,9492200000,70299900000,6445600000,10366350000,19668600000,7744300000,15900850000,12024150000,380282650000,13546449999,4302850000,10301050000,344627000000,14610850000,617001100000,229711200000,32696800000,111608350000,69154850000,422190600000,45471100000,252967000000,336288350000,15634450000,665821100000,65114649999,230566250000,30358250000,11281550000,4515600000,126924300000,235195900000,2036855800000,11293150000,572047550000,88666450000,21847900000,267716400000,1328000000,4495150000,37175100000,317300000,70258000000,299400000,3775350000,110420750000,51517850000,319062800000,5630500000,97570600000,15174650000,5488400000,536407049999,13558050000,38307050000,1521650000,424700000,31192200000,90380400000,924083350000,57291750000,39064300000,279036250000,42903400000,13170504500000,80176300000,1041849999,319684600000,254144800000,966400000,725250000,57056050000,479589050000,18467550000,5278000000,37784400000,100185650000,24667450000,324293050000,587357500000,15305350000,802842300000,298532450000,81246650000,4457600000,359077400000,12729650000,19037900000,225310200000,87208100000,27354700000,153700000
2011-04-30,9730866666,28249066666,120452800000,2076200000,752588066666,43957200000,1990596466666,4822466666,18340400000,3617400000,25417466666,3163133333,1212012200000,296007733333,237161800000,9438732933333,33979066665,41021800000,21458333333,15881800000,399294266666,730600000,1750800000,49494133333,65470866666,20868000000,251103800000,2744498733333,1917133333,181095466666,84641000000,271237866666,105685866666,455197533333,2617000000,1246855000000,22617000000,79368533333,171418800000,3600333333,1930086600000,20732733333,2025770333333,20712000000,37377800000,10016333333,3232666666,1638933333,21792200000,272750000000,62466266666,2387800000,298638400000,27061466666,71424333333,10124333333,170086266666,952326133333,3744026866666,162177933333,813435066666,106862800000,10530133333,201335266666,1644343466666,18992666666,32243400000,3914203000000,182322266666,61164133333,11158533333,28544066666,1339196400000,127311800000,14789133333,53934466666,1995733333,101690799999,1445133333,97557000000,3176466666,51749666666,35098733333,29420000000,31661466666,139563666666,10114200000,18158666666,2364333333,1427356200000,19127466666,14985466666,9508933333,70680200000,6456133333,10496133333,19810133333,7784400000,15956466666,12080866666,381947533333,13594266666,4320466666,10373066666,346761000000,14658800000,617731800000,230196600000,32816733333,111849133333,69428466666,423418133333,45812133333,254340333333,337699466666,15776933333,667602133333,65235533332,230553000000,30477333333,11343066666,4523133333,128312400000,235553200000,2044101733333,11371866666,574852733333,88846933333,21927200000,268671533333,1334666666,4542866666,37227133333,318066666,70351666666,302533333,3790466666,110735333333,51583466666,319853400000,5628000000,97782800000,15229200000,5513200000,538420399999,13633066666,38602733333,1535200000,425266666,31229933333,90588200000,927967133333,57631333333,39282066666,279954000000,43059866666,13198299333333,80685733333,1043466665,320780466666,255552066666,969533333,726333333,57049400000,481198400000,18586066666,5297000000,37966866666,100685533333,24708266666,326343400000,589667666666,15356133333,805260400000,299093266666,81430200000,4480466666,359547866666,12772533333,19147533333,226647933333,87364800000,27494933333,154600000
2011-05-31,9751833333,28295083333,120898250000,2080000000,755031833333,44149000000,1996360333333,4827083333,18387250000,3654250000,25518833333,3175416666,1214543250000,296480916666,238205250000,9518079166666,34113083332,41193250000,21603916666,16003250000,400980333333,732500000,1757750000,49693416666,65663583333,20868250000,251720000000,2748791166666,1925416666,181327333333,84986250000,271973583333,106067333333,456572416666,2628000000,1247993250000,22708000000,79878666666,171755500000,3606666666,1932159750000,20793416666,2028639916666,20829500000,37706750000,10078916666,3248583333,1645666666,21855750000,272463250000,62627083333,2399250000,299591500000,27140833333,71466666666,10175916666,170220833333,957941416666,3766758083333,162477166666,814215083333,107994250000,10556666666,202132833333,1645116333333,19011083333,32368250000,3917929000000,183357833333,61453416666,11212916666,28723583333,1343774500000,127925500000,14901416666,54081333333,2013166666,102172249999,1446666666,98190750000,3190833333,51922333333,35161416666,29527250000,31744583333,140131333333,10155000000,18198583333,2372166666,1431773750000,19176583333,15016833333,9525666666,71060500000,6466666666,10625916666,19951666666,7824500000,16012083333,12137583333,383612416666,13642083333,4338083333,10445083333,348895000000,14706750000,618462500000,230682000000,32936666666,112089916666,69702083333,424645666666,46153166666,255713666666,339110583333,15919416666,669383166666,65356416665,230539750000,30596416666,11404583333,4530666666,129700500000,235910500000,2051347666666,11450583333,577657916666,89027416666,22006500000,269626666666,1341333333,4590583333,37279166666,318833333,70445333333,305666666,3805583333,111049916666,51649083333,320644000000,5625500000,97995000000,15283750000,5538000000,540433749999,13708083333,38898416666,1548750000,425833333,31267666666,90796000000,931850916666,57970916666,39499833333,280871750000,43216333333,13226094166666,81195166666,1045083332,321876333333,256959333333,972666666,727416666,57042750000,482807750000,18704583333,5316000000,38149333333,101185416666,24749083333,328393750000,591977833333,15406916666,807678500000,299654083333,81613750000,4503333333,360018333333,12815416666,19257166666,227985666666,87521500000,27635166666,155500000
2011-06-30,9772800000,28341100000,121343700000,2083800000,757475600000,44340800000,2002124200000,4831700000,18434100000,3691100000,25620200000,3187700000,1217074300000,296954100000,239248700000,9597425400000,34247099999,41364700000,21749500000,16124700000,402666400000,734400000,1764700000,49892700000,65856300000,20868500000,252336200000,2753083600000,1933700000,181559200000,85331500000,272709300000,106448800000,457947300000,2639000000,1249131500000,22799000000,80388800000,172092200000,3613000000,1934232900000,20854100000,2031509500000,20947000000,38035700000,10141500000,3264499999,1652400000,21919300000,272176500000,62787900000,2410700000,300544600000,27220200000,71509000000,10227500000,170355400000,963556700000,3789489300000,162776400000,814995100000,109125700000,10583200000,202930400000,1645889200000,19029500000,32493100000,3921655000000,184393400000,61742700000,11267300000,28903100000,1348352600000,128539200000,15013700000,54228200000,2030600000,102653699999,1448200000,98824500000,3205200000,52095000000,35224100000,29634500000,31827700000,140699000000,10195800000,18238500000,2380000000,1436191300000,19225700000,15048200000,9542400000,71440800000,6477200000,10755700000,20093200000,7864600000,16067700000,12194300000,385277300000,13689899999,4355700000,10517100000,351029000000,14754700000,619193200000,231167400000,33056600000,112330700000,69975700000,425873200000,46494200000,257087000000,340521700000,16061900000,671164200000,65477299999,230526500000,30715500000,11466100000,4538200000,131088600000,236267800000,2058593600000,11529300000,580463100000,89207900000,22085800000,270581800000,1348000000,4638300000,37331200000,319600000,70539000000,308800000,3820700000,111364500000,51714700000,321434600000,5623000000,98207200000,15338300000,5562800000,542447099999,13783100000,39194100000,1562300000,426400000,31305400000,91003800000,935734700000,58310500000,39717600000,281789500000,43372800000,13253889000000,81704600000,1046699999,322972200000,258366600000,975800000,728500000,57036100000,484417100000,18823100000,5335000000,38331800000,101685300000,24789900000,330444100000,594288000000,15457700000,810096600000,300214900000,81797300000,4526200000,360488800000,12858300000,19366800000,229323400000,87678200000,27775400000,156400000
2011-07-31,9793766666,28387116666,121789150000,2087600000,759919366666,44532600000,2007888066666,4836316666,18480950000,3727950000,25721566666,3199983333,1219605350000,297427283333,240292150000,9676771633333,34381116665,41536150000,21895083333,16246150000,404352466666,736300000,1771650000,50091983333,66049016666,20868750000,252952400000,2757376033333,1941983333,181791066666,85676750000,273445016666,106830266666,459322183333,2650000000,1250269750000,22890000000,80898933333,172428900000,3619333333,1936306050000,20914783333,2034379083333,21064500000,38364650000,10204083333,3280416666,1659133333,21982850000,271889750000,62948716666,2422150000,301497700000,27299566666,71551333333,10279083333,170489966666,969171983333,3812220516666,163075633333,815775116666,110257150000,10609733333,203727966666,1646662066666,19047916666,32617950000,3925381000000,185428966666,62031983333,11321683333,29082616666,1352930700000,129152900000,15125983333,54375066666,2048033333,103135149999,1449733333,99458250000,3219566666,52267666666,35286783333,29741750000,31910816666,141266666666,10236600000,18278416666,2387833333,1440608850000,19274816666,15079566666,9559133333,71821100000,6487733333,10885483333,20234733333,7904700000,16123316666,12251016666,386942183333,13737716666,4373316666,10589116666,353163000000,14802650000,619923900000,231652800000,33176533333,112571483333,70249316666,427100733333,46835233333,258460333333,341932816666,16204383333,672945233333,65598183332,230513250000,30834583333,11527616666,4545733333,132476700000,236625100000,2065839533333,11608016666,583268283333,89388383333,22165100000,271536933333,1354666666,4686016666,37383233333,320366666,70632666666,311933333,3835816666,111679083333,51780316666,322225200000,5620500000,98419400000,15392850000,5587600000,544460449999,13858116666,39489783333,1575850000,426966666,31343133333,91211600000,939618483333,58650083333,39935366666,282707250000,43529266666,13281683833333,82214033333,1048316665,324068066666,259773866666,978933333,729583333,57029450000,486026450000,18941616666,5354000000,38514266666,102185183333,24830716666,332494450000,596598166666,15508483333,812514700000,300775716666,81980850000,4549066666,360959266666,12901183333,19476433333,230661133333,87834900000,27915633333,157300000
2011-08-31,9814733333,28433133333,122234600000,2091400000,762363133333,44724400000,2013651933333,4840933333,18527800000,3764800000,25822933333,3212266666,1222136400000,297900466666,241335600000,9756117866666,34515133332,41707600000,22040666666,16367600000,406038533333,738200000,1778600000,50291266666,66241733333,20869000000,253568600000,2761668466666,1950266666,182022933333,86022000000,274180733333,107211733333,460697066666,2661000000,1251408000000,22981000000,81409066666,172765600000,3625666666,1938379200000,20975466666,2037248666666,21182000000,38693600000,10266666666,3296333333,1665866666,22046400000,271603000000,63109533333,2433600000,302450800000,27378933333,71593666666,10330666666,170624533333,974787266666,3834951733333,163374866666,816555133333,111388600000,10636266666,204525533333,1647434933333,19066333333,32742800000,3929107000000,186464533333,62321266666,11376066666,29262133333,1357508800000,129766600000,15238266666,54521933333,2065466666,103616599999,1451266666,100092000000,3233933333,52440333333,35349466666,29849000000,31993933333,141834333333,10277400000,18318333333,2395666666,1445026400000,19323933333,15110933333,9575866666,72201400000,6498266666,11015266666,20376266666,7944800000,16178933333,12307733333,388607066666,13785533333,4390933333,10661133333,355297000000,14850600000,620654600000,232138200000,33296466666,112812266666,70522933333,428328266666,47176266666,259833666666,343343933333,16346866666,674726266666,65719066665,230500000000,30953666666,11589133333,4553266666,133864800000,236982400000,2073085466666,11686733333,586073466666,89568866666,22244400000,272492066666,1361333333,4733733333,37435266666,321133333,70726333333,315066666,3850933333,111993666666,51845933333,323015800000,5618000000,98631600000,15447400000,5612400000,546473799999,13933133333,39785466666,1589400000,427533333,31380866666,91419400000,943502266666,58989666666,40153133333,283625000000,43685733333,13309478666666,82723466666,1049933332,325163933333,261181133333,982066666,730666666,57022800000,487635800000,19060133333,5373000000,38696733333,102685066666,24871533333,334544800000,598908333333,15559266666,814932800000,301336533333,82164400000,4571933333,361429733333,12944066666,19586066666,231998866666,87991600000,28055866666,158200000
2011-09-30,9835700000,28479150000,122680050000,2095200000,764806900000,44916200000,2019415800000,4845550000,18574650000,3801650000,25924300000,3224550000,1224667450000,298373650000,242379050000,9835464100000,34649149999,41879050000,22186250000,16489050000,407724600000,740100000,1785550000,50490550000,66434450000,20869250000,254184800000,2765960900000,1958550000,182254800000,86367250000,274916450000,107593200000,462071950000,2672000000,1252546250000,23072000000,81919200000,173102300000,3632000000,1940452350000,21036150000,2040118250000,21299500000,39022550000,10329250000,3312249999,1672600000,22109950000,271316250000,63270350000,2445050000,303403900000,27458300000,71636000000,10382250000,170759100000,980402550000,3857682950000,163674100000,817335150000,112520050000,10662800000,205323100000,1648207800000,19084750000,32867650000,3932833000000,187500100000,62610550000,11430450000,29441650000,1362086900000,130380300000,15350550000,54668800000,2082900000,104098049999,1452800000,100725750000,3248300000,52613000000,35412150000,29956250000,32077050000,142402000000,10318200000,18358250000,2403500000,1449443950000,19373050000,15142300000,9592600000,72581700000,6508800000,11145050000,20517800000,7984900000,16234550000,12364450000,390271950000,13833349999,4408550000,10733150000,357431000000,14898550000,621385300000,232623600000,33416400000,113053050000,70796550000,429555800000,47517300000,261207000000,344755050000,16489350000,676507300000,65839949999,230486750000,31072750000,11650650000,4560800000,135252900000,237339700000,2080331400000,11765450000,588878650000,89749350000,22323700000,273447200000,1368000000,4781450000,37487300000,321900000,70820000000,318200000,3866050000,112308250000,51911550000,323806400000,5615500000,98843800000,15501950000,5637200000,548487149999,14008150000,40081150000,1602950000,428100000,31418600000,91627200000,947386050000,59329250000,40370900000,284542750000,43842200000,13337273500000,83232900000,1051549999,326259800000,262588400000,985200000,731750000,57016150000,489245150000,19178650000,5392000000,38879200000,103184950000,24912350000,336595150000,601218500000,15610050000,817350900000,301897350000,82347950000,4594800000,361900200000,12986950000,19695700000,233336600000,88148300000,28196100000,159100000
