,BHS,BIH,BLR,BLZ,TWN,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,ABW
2014-10-31,359100,3743133,9449333,335000,23327566,10559433,200811000,274533,422000,776600,2082900,4739866,35358666,7831900,17661400,1355380333,21261366,21317866,74007566,4464666,48521400,809366,509033,4912000,11195900,1157666,10677766,82042866,948800,5636633,10346366,37336366,15192566,86075966,5869633,47324366,1334100,90751600,5450866,878633,66370200,1610800,63544033,4267666,26732633,10763233,1916600,1639200,780500,11411133,15752900,759366,7276100,8182899,4372333,10473700,9869000,247822866,1284945300,4686200,77166400,35440933,338400,8077333,61173533,2767833,6881600,126023100,16590266,44810166,5514933,14614100,48666233,3067433,6558266,4339933,4674800,6765166,180133,21412766,2248433,3264966,541500,2196033,576200,32982932,3415066,23102933,332100,118050600,2081700,17362566,422366,48746533,637900,2901666,25466366,3784300,1322000,16816900,30054700,2430200,265566,17867966,175270500,6016466,16831500,5077733,32386266,4544333,2977500,187133100,3703300,29988566,99940200,7417666,38315333,3708366,10756500,6892000,4399333,281733,2173766,21195433,142430533,11894366,30366700,48466333,13811700,5413366,590900,6445300,6259700,10172033,9782400,174200,541866,5511066,2053766,9660600,1247333,21941266,12504266,6513300,70518866,7169566,5237500,1227500,106300,1353266,10849766,76020300,50177766,38176799,44353966,3385866,319362433,28399500,109000,30603033,91038866,262233,185300,27127333,51751433,14720466,12722033,34946333,21376633,3225466,9209400,41571200,3072833,23657200,8503633,9549866,9386566,10911333,9895733,18511400,154596100,7310766,1544133,115433
2014-11-30,359450,3742766,9446166,335500,23333883,10573116,200938500,274566,422500,777700,2084550,4747233,35387833,7835550,17673300,1355685666,21294483,21355233,74182383,4473833,48569800,810983,509316,4917500,11194550,1158833,10681783,82037233,950100,5638516,10355483,37376983,15208383,86183683,5883016,47351483,1333950,90921200,5452733,879016,66401400,1613100,63576816,4265833,26783516,10780216,1920700,1641900,782250,11412266,15782550,759483,7280950,8195549,4371666,10484150,9866500,247995733,1286256850,4690900,77235800,35522866,338800,8091666,61187066,2768416,6896700,126011950,16602533,44903583,5518866,14624450,48676716,3074616,6566033,4342366,4689600,6774083,180266,21424783,2250116,3263683,542250,2194816,576900,33005365,3411633,23154866,332450,118151200,2082150,17405883,422483,48763566,638050,2904833,25511483,3791350,1322500,16858550,30090650,2433400,265883,17919183,175636750,6021433,16836250,5081966,32439033,4548166,2981750,187427450,3707350,30008383,100085400,7429833,38316166,3707483,10758250,6901500,4407166,281966,2182783,21189116,142419066,11921983,30430150,48573166,13841650,5420483,592050,6457850,6261150,10190316,9780800,174400,542233,5512133,2054283,9666700,1248666,21974533,12532033,6523850,70549233,7175883,5241750,1229750,106350,1353533,10857783,76091350,50293783,38280099,44330183,3386233,319557616,28420250,109000,30638316,91108233,262716,185350,27194166,51786616,14755933,12725316,35023166,21426516,3225933,9246300,41596400,3072416,23687400,8506016,9557733,9408383,10915666,9918466,18555800,154724450,7306783,1550266,115616
2014-12-31,359800,3742400,9443000,336000,23340200,10586800,201066000,274600,423000,778800,2086200,4754600,35417000,7839200,17685200,1355991000,21327600,21392600,74357199,4483000,48618200,812600,509600,4923000,11193200,1160000,10685800,82031600,951400,5640400,10364600,37417600,15224200,86291400,5896400,47378600,1333800,91090800,5454600,879400,66432600,1615400,63609600,4264000,26834400,10797200,1924800,1644600,784000,11413400,15812200,759600,7285800,8208199,4371000,10494600,9864000,248168600,1287568400,4695600,77305200,35604800,339200,8106000,61200600,2769000,6911800,126000800,16614800,44997000,5522800,14634800,48687200,3081800,6573800,4344800,4704400,6783000,180400,21436800,2251800,3262400,543000,2193600,577600,33027799,3408200,23206800,332800,118251800,2082600,17449200,422600,48780600,638200,2908000,25556600,3798400,1323000,16900200,30126600,2436600,266200,17970400,176003000,6026400,16841000,5086200,32491800,4552000,2986000,187721800,3711400,30028200,100230600,7442000,38317000,3706600,10760000,6911000,4414999,282200,2191800,21182800,142407600,11949600,30493600,48680000,13871600,5427600,593200,6470400,6262600,10208600,9779200,174600,542600,5513200,2054799,9672800,1250000,22007800,12559800,6534400,70579600,7182200,5246000,1232000,106400,1353800,10865800,76162400,50409800,38383399,44306400,3386600,319752800,28441000,109000,30673600,91177600,263200,185400,27261000,51821800,14791400,12728600,35100000,21476400,3226400,9283200,41621600,3072000,23717600,8508400,9565600,9430199,10920000,9941200,18600200,154852800,7302800,1556400,115800
2015-01-31,360150,3742033,9439833,336500,23346516,10600483,201193500,274633,423500,779900,2087850,4761966,35446166,7842850,17697100,1356296333,21360716,21429966,74532016,4492166,48666600,814216,509883,4928500,11191850,1161166,10689816,82025966,952700,5642283,10373716,37458216,15240016,86399116,5909783,47405716,1333650,91260400,5456466,879783,66463800,1617700,63642383,4262166,26885283,10814183,1928900,1647300,785750,11414533,15841850,759716,7290650,8220849,4370333,10505050,9861500,248341466,1288879950,4700300,77374600,35686733,339600,8120333,61214133,2769583,6926900,125989650,16627066,45090416,5526733,14645150,48697683,3088983,6581566,4347233,4719200,6791916,180533,21448816,2253483,3261116,543750,2192383,578300,33050232,3404766,23258733,333150,118352400,2083050,17492516,422716,48797633,638350,2911166,25601716,3805450,1323500,16941850,30162550,2439800,266516,18021616,176369250,6031366,16845750,5090433,32544566,4555833,2990250,188016150,3715450,30048016,100375800,7454166,38317833,3705716,10761750,6920500,4422833,282433,2200816,21176483,142396133,11977216,30557050,48786833,13901550,5434716,594350,6482950,6264050,10226883,9777600,174800,542966,5514266,2055316,9678900,1251333,22041066,12587566,6544950,70609966,7188516,5250250,1234250,106450,1354066,10873816,76233450,50525816,38486699,44282616,3386966,319947983,28461750,109000,30708883,91246966,263683,185450,27327833,51856983,14826866,12731883,35176833,21526283,3226866,9320100,41646800,3071583,23747800,8510783,9573466,9452016,10924333,9963933,18644600,154981150,7298816,1562533,115983
2015-02-28,360500,3741666,9436666,337000,23352833,10614166,201321000,274666,424000,781000,2089500,4769333,35475333,7846500,17709000,1356601666,21393833,21467333,74706833,4501333,48715000,815833,510166,4934000,11190500,1162333,10693833,82020333,954000,5644166,10382833,37498833,15255833,86506833,5923166,47432833,1333500,91430000,5458333,880166,66495000,1620000,63675166,4260333,26936166,10831166,1933000,1650000,787500,11415666,15871500,759833,7295500,8233499,4369666,10515500,9859000,248514333,1290191500,4705000,77444000,35768666,340000,8134666,61227666,2770166,6942000,125978500,16639333,45183833,5530666,14655500,48708166,3096166,6589333,4349666,4734000,6800833,180666,21460833,2255166,3259833,544500,2191166,579000,33072665,3401333,23310666,333500,118453000,2083500,17535833,422833,48814666,638500,2914333,25646833,3812500,1324000,16983500,30198500,2443000,266833,18072833,176735500,6036333,16850500,5094666,32597333,4559666,2994500,188310500,3719500,30067833,100521000,7466333,38318666,3704833,10763500,6930000,4430666,282666,2209833,21170166,142384666,12004833,30620500,48893666,13931500,5441833,595500,6495500,6265500,10245166,9776000,175000,543333,5515333,2055833,9685000,1252666,22074333,12615333,6555500,70640333,7194833,5254500,1236500,106500,1354333,10881833,76304500,50641833,38589999,44258833,3387333,320143166,28482500,109000,30744166,91316333,264166,185500,27394666,51892166,14862333,12735166,35253666,21576166,3227333,9357000,41672000,3071166,23778000,8513166,9581333,9473833,10928666,9986666,18689000,155109500,7294833,1568666,116166
2015-03-31,360850,3741300,9433500,337500,23359150,10627850,201448500,274700,424500,782100,2091150,4776700,35504500,7850150,17720900,1356907000,21426950,21504700,74881649,4510500,48763400,817450,510450,4939500,11189150,1163500,10697850,82014700,955300,5646050,10391950,37539450,15271650,86614550,5936550,47459950,1333350,91599600,5460200,880550,66526200,1622300,63707950,4258500,26987050,10848150,1937100,1652700,789250,11416800,15901150,759950,7300350,8246149,4369000,10525950,9856500,248687200,1291503050,4709700,77513400,35850600,340400,8149000,61241200,2770750,6957100,125967350,16651600,45277250,5534600,14665850,48718650,3103350,6597100,4352100,4748800,6809750,180800,21472850,2256850,3258550,545250,2189950,579700,33095099,3397900,23362600,333850,118553600,2083950,17579150,422950,48831700,638650,2917500,25691950,3819550,1324500,17025150,30234450,2446200,267150,18124050,177101750,6041300,16855250,5098900,32650100,4563500,2998750,188604850,3723550,30087650,100666200,7478500,38319500,3703950,10765250,6939500,4438499,282900,2218850,21163850,142373200,12032450,30683950,49000500,13961450,5448950,596650,6508050,6266950,10263450,9774400,175200,543700,5516400,2056349,9691100,1254000,22107600,12643100,6566050,70670700,7201150,5258750,1238750,106550,1354600,10889850,76375550,50757850,38693299,44235050,3387700,320338350,28503250,109000,30779450,91385700,264650,185550,27461500,51927350,14897800,12738450,35330500,21626050,3227800,9393900,41697200,3070750,23808200,8515550,9589200,9495649,10933000,10009400,18733400,155237850,7290850,1574800,116350
2015-04-30,361200,3740933,9430333,338000,23365466,10641533,201576000,274733,425000,783200,2092800,4784066,35533666,7853800,17732800,1357212333,21460066,21542066,75056466,4519666,48811800,819066,510733,4945000,11187800,1164666,10701866,82009066,956600,5647933,10401066,37580066,15287466,86722266,5949933,47487066,1333200,91769200,5462066,880933,66557400,1624600,63740733,4256666,27037933,10865133,1941200,1655400,791000,11417933,15930800,760066,7305200,8258799,4368333,10536400,9854000,248860066,1292814600,4714400,77582800,35932533,340800,8163333,61254733,2771333,6972200,125956200,16663866,45370666,5538533,14676200,48729133,3110533,6604866,4354533,4763600,6818666,180933,21484866,2258533,3257266,546000,2188733,580400,33117532,3394466,23414533,334200,118654200,2084400,17622466,423066,48848733,638800,2920666,25737066,3826600,1325000,17066800,30270400,2449400,267466,18175266,177468000,6046266,16860000,5103133,32702866,4567333,3003000,188899200,3727600,30107466,100811400,7490666,38320333,3703066,10767000,6949000,4446333,283133,2227866,21157533,142361733,12060066,30747400,49107333,13991400,5456066,597800,6520600,6268400,10281733,9772800,175400,544066,5517466,2056866,9697200,1255333,22140866,12670866,6576600,70701066,7207466,5263000,1241000,106600,1354866,10897866,76446600,50873866,38796599,44211266,3388066,320533533,28524000,109000,30814733,91455066,265133,185600,27528333,51962533,14933266,12741733,35407333,21675933,3228266,9430800,41722400,3070333,23838400,8517933,9597066,9517466,10937333,10032133,18777800,155366200,7286866,1580933,116533
2015-05-31,361550,3740566,9427166,338500,23371783,10655216,201703500,274766,425500,784300,2094450,4791433,35562833,7857450,17744700,1357517666,21493183,21579433,75231283,4528833,48860200,820683,511016,4950500,11186450,1165833,10705883,82003433,957900,5649816,10410183,37620683,15303283,86829983,5963316,47514183,1333050,91938800,5463933,881316,66588600,1626900,63773516,4254833,27088816,10882116,1945300,1658100,792750,11419066,15960450,760183,7310050,8271449,4367666,10546850,9851500,249032933,1294126150,4719100,77652200,36014466,341200,8177666,61268266,2771916,6987300,125945050,16676133,45464083,5542466,14686550,48739616,3117716,6612633,4356966,4778400,6827583,181066,21496883,2260216,3255983,546750,2187516,581100,33139965,3391033,23466466,334550,118754800,2084850,17665783,423183,48865766,638950,2923833,25782183,3833650,1325500,17108450,30306350,2452600,267783,18226483,177834250,6051233,16864750,5107366,32755633,4571166,3007250,189193550,3731650,30127283,100956600,7502833,38321166,3702183,10768750,6958500,4454166,283366,2236883,21151216,142350266,12087683,30810850,49214166,14021350,5463183,598950,6533150,6269850,10300016,9771200,175600,544433,5518533,2057383,9703300,1256666,22174133,12698633,6587150,70731433,7213783,5267250,1243250,106650,1355133,10905883,76517650,50989883,38899899,44187483,3388433,320728716,28544750,109000,30850016,91524433,265616,185650,27595166,51997716,14968733,12745016,35484166,21725816,3228733,9467700,41747600,3069916,23868600,8520316,9604933,9539283,10941666,10054866,18822200,155494550,7282883,1587066,116716
2015-06-30,361900,3740200,9424000,339000,23378100,10668900,201831000,274800,426000,785400,2096100,4798800,35592000,7861100,17756600,1357823000,21526300,21616800,75406099,4538000,48908600,822300,511300,4956000,11185100,1167000,10709900,81997800,959200,5651700,10419300,37661300,15319100,86937700,5976700,47541300,1332900,92108400,5465800,881700,66619800,1629200,63806300,4253000,27139700,10899100,1949400,1660800,794500,11420200,15990100,760300,7314900,8284099,4367000,10557300,9849000,249205800,1295437700,4723800,77721600,36096400,341600,8192000,61281800,2772500,7002400,125933900,16688400,45557500,5546400,14696900,48750100,3124900,6620400,4359400,4793200,6836500,181200,21508900,2261900,3254700,547500,2186300,581800,33162399,3387600,23518400,334900,118855400,2085300,17709100,423300,48882800,639100,2927000,25827300,3840700,1326000,17150100,30342300,2455800,268100,18277700,178200500,6056200,16869500,5111600,32808400,4575000,3011500,189487900,3735700,30147100,101101800,7515000,38322000,3701300,10770500,6968000,4461999,283600,2245900,21144900,142338800,12115300,30874300,49321000,14051300,5470300,600100,6545700,6271300,10318300,9769600,175800,544800,5519600,2057899,9709400,1258000,22207400,12726400,6597700,70761800,7220100,5271500,1245500,106700,1355400,10913900,76588700,51105900,39003199,44163700,3388800,320923900,28565500,109000,30885300,91593800,266100,185700,27662000,52032900,15004200,12748300,35561000,21775700,3229200,9504600,41772800,3069500,23898800,8522700,9612800,9561099,10946000,10077600,18866600,155622900,7278900,1593200,116900
2015-07-31,362250,3739833,9420833,339500,23384416,10682583,201958500,274833,426500,786500,2097750,4806166,35621166,7864750,17768500,1358128333,21559416,21654166,75580916,4547166,48957000,823916,511583,4961500,11183750,1168166,10713916,81992166,960500,5653583,10428416,37701916,15334916,87045416,5990083,47568416,1332750,92278000,5467666,882083,66651000,1631500,63839083,4251166,27190583,10916083,1953500,1663500,796250,11421333,16019750,760416,7319750,8296749,4366333,10567750,9846500,249378666,1296749250,4728500,77791000,36178333,342000,8206333,61295333,2773083,7017500,125922750,16700666,45650916,5550333,14707250,48760583,3132083,6628166,4361833,4808000,6845416,181333,21520916,2263583,3253416,548250,2185083,582500,33184832,3384166,23570333,335250,118956000,2085750,17752416,423416,48899833,639250,2930166,25872416,3847750,1326500,17191750,30378250,2459000,268416,18328916,178566750,6061166,16874250,5115833,32861166,4578833,3015750,189782250,3739750,30166916,101247000,7527166,38322833,3700416,10772250,6977500,4469833,283833,2254916,21138583,142327333,12142916,30937750,49427833,14081250,5477416,601250,6558250,6272750,10336583,9768000,176000,545166,5520666,2058416,9715500,1259333,22240666,12754166,6608250,70792166,7226416,5275750,1247750,106750,1355666,10921916,76659750,51221916,39106499,44139916,3389166,321119083,28586250,109000,30920583,91663166,266583,185750,27728833,52068083,15039666,12751583,35637833,21825583,3229666,9541500,41798000,3069083,23929000,8525083,9620666,9582916,10950333,10100333,18911000,155751250,7274916,1599333,117083
2015-08-31,362600,3739466,9417666,340000,23390733,10696266,202086000,274866,427000,787600,2099400,4813533,35650333,7868400,17780400,1358433666,21592533,21691533,75755733,4556333,49005400,825533,511866,4967000,11182400,1169333,10717933,81986533,961800,5655466,10437533,37742533,15350733,87153133,6003466,47595533,1332600,92447600,5469533,882466,66682200,1633800,63871866,4249333,27241466,10933066,1957600,1666200,798000,11422466,16049400,760533,7324600,8309399,4365666,10578200,9844000,249551533,1298060800,4733200,77860400,36260266,342400,8220666,61308866,2773666,7032600,125911600,16712933,45744333,5554266,14717600,48771066,3139266,6635933,4364266,4822800,6854333,181466,21532933,2265266,3252133,549000,2183866,583200,33207265,3380733,23622266,335600,119056600,2086200,17795733,423533,48916866,639400,2933333,25917533,3854800,1327000,17233400,30414200,2462200,268733,18380133,178933000,6066133,16879000,5120066,32913933,4582666,3020000,190076600,3743800,30186733,101392200,7539333,38323666,3699533,10774000,6987000,4477666,284066,2263933,21132266,142315866,12170533,31001200,49534666,14111200,5484533,602400,6570800,6274200,10354866,9766400,176200,545533,5521733,2058933,9721600,1260666,22273933,12781933,6618800,70822533,7232733,5280000,1250000,106800,1355933,10929933,76730800,51337933,39209799,44116133,3389533,321314266,28607000,109000,30955866,91732533,267066,185800,27795666,52103266,15075133,12754866,35714666,21875466,3230133,9578400,41823200,3068666,23959200,8527466,9628533,9604733,10954666,10123066,18955400,155879600,7270933,1605466,117266
2015-09-30,362950,3739100,9414500,340500,23397050,10709950,202213500,274900,427500,788700,2101050,4820900,35679500,7872050,17792300,1358739000,21625650,21728900,75930549,4565500,49053800,827150,512150,4972500,11181050,1170500,10721950,81980900,963100,5657350,10446650,37783150,15366550,87260850,6016850,47622650,1332450,92617200,5471400,882850,66713400,1636100,63904650,4247500,27292350,10950050,1961700,1668900,799750,11423600,16079050,760650,7329450,8322049,4365000,10588650,9841500,249724400,1299372350,4737900,77929800,36342200,342800,8235000,61322400,2774250,7047700,125900450,16725200,45837750,5558200,14727950,48781550,3146450,6643700,4366700,4837600,6863250,181600,21544950,2266950,3250850,549750,2182650,583900,33229699,3377300,23674200,335950,119157200,2086650,17839050,423650,48933900,639550,2936500,25962650,3861850,1327500,17275050,30450150,2465400,269050,18431350,179299250,6071100,16883750,5124300,32966700,4586500,3024250,190370950,3747850,30206550,101537400,7551500,38324500,3698650,10775750,6996500,4485499,284300,2272950,21125950,142304400,12198150,31064650,49641500,14141150,5491650,603550,6583350,6275650,10373150,9764800,176400,545900,5522800,2059449,9727700,1262000,22307200,12809700,6629350,70852900,7239050,5284250,1252250,106850,1356200,10937950,76801850,51453950,39313099,44092350,3389900,321509450,28627750,109000,30991150,91801900,267550,185850,27862500,52138450,15110600,12758150,35791500,21925350,3230600,9615300,41848400,3068250,23989400,8529850,9636400,9626549,10959000,10145800,18999800,156007950,7266950,1611600,117450
2015-10-31,363300,3738733,9411333,341000,23403366,10723633,202341000,274933,428000,789800,2102700,4828266,35708666,7875700,17804200,1359044333,21658766,21766266,76105366,4574666,49102200,828766,512433,4978000,11179700,1171666,10725966,81975266,964400,5659233,10455766,37823766,15382366,87368566,6030233,47649766,1332300,92786800,5473266,883233,66744600,1638400,63937433,4245666,27343233,10967033,1965800,1671600,801500,11424733,16108700,760766,7334300,8334699,4364333,10599100,9839000,249897266,1300683900,4742600,77999200,36424133,343200,8249333,61335933,2774833,7062800,125889300,16737466,45931166,5562133,14738300,48792033,3153633,6651466,4369133,4852400,6872166,181733,21556966,2268633,3249566,550500,2181433,584600,33252132,3373866,23726133,336300,119257800,2087100,17882366,423766,48950933,639700,2939666,26007766,3868900,1328000,17316700,30486100,2468600,269366,18482566,179665500,6076066,16888500,5128533,33019466,4590333,3028500,190665300,3751900,30226366,101682600,7563666,38325333,3697766,10777500,7006000,4493333,284533,2281966,21119633,142292933,12225766,31128100,49748333,14171100,5498766,604700,6595900,6277100,10391433,9763200,176600,546266,5523866,2059966,9733800,1263333,22340466,12837466,6639900,70883266,7245366,5288500,1254500,106900,1356466,10945966,76872900,51569966,39416399,44068566,3390266,321704633,28648500,109000,31026433,91871266,268033,185900,27929333,52173633,15146066,12761433,35868333,21975233,3231066,9652200,41873600,3067833,24019600,8532233,9644266,9648366,10963333,10168533,19044200,156136300,7262966,1617733,117633
2015-11-30,363650,3738366,9408166,341500,23409683,10737316,202468500,274966,428500,790900,2104350,4835633,35737833,7879350,17816100,1359349666,21691883,21803633,76280183,4583833,49150600,830383,512716,4983500,11178350,1172833,10729983,81969633,965700,5661116,10464883,37864383,15398183,87476283,6043616,47676883,1332150,92956400,5475133,883616,66775800,1640700,63970216,4243833,27394116,10984016,1969900,1674300,803250,11425866,16138350,760883,7339150,8347349,4363666,10609550,9836500,250070133,1301995450,4747300,78068600,36506066,343600,8263666,61349466,2775416,7077900,125878150,16749733,46024583,5566066,14748650,48802516,3160816,6659233,4371566,4867200,6881083,181866,21568983,2270316,3248283,551250,2180216,585300,33274565,3370433,23778066,336650,119358400,2087550,17925683,423883,48967966,639850,2942833,26052883,3875950,1328500,17358350,30522050,2471800,269683,18533783,180031750,6081033,16893250,5132766,33072233,4594166,3032750,190959650,3755950,30246183,101827800,7575833,38326166,3696883,10779250,7015500,4501166,284766,2290983,21113316,142281466,12253383,31191550,49855166,14201050,5505883,605850,6608450,6278550,10409716,9761600,176800,546633,5524933,2060483,9739900,1264666,22373733,12865233,6650450,70913633,7251683,5292750,1256750,106950,1356733,10953983,76943950,51685983,39519699,44044783,3390633,321899816,28669250,109000,31061716,91940633,268516,185950,27996166,52208816,15181533,12764716,35945166,22025116,3231533,9689100,41898800,3067416,24049800,8534616,9652133,9670183,10967666,10191266,19088600,156264650,7258983,1623866,117816
2015-12-31,364000,3738000,9405000,342000,23416000,10751000,202596000,275000,429000,792000,2106000,4843000,35767000,7883000,17828000,1359655000,21725000,21841000,76455000,4593000,49199000,832000,513000,4989000,11177000,1174000,10734000,81964000,967000,5663000,10474000,37905000,15414000,87584000,6057000,47704000,1332000,93126000,5477000,884000,66807000,1643000,64003000,4242000,27445000,11001000,1974000,1677000,805000,11427000,16168000,761000,7344000,8359999,4363000,10620000,9834000,250243000,1303307000,4752000,78138000,36588000,344000,8278000,61363000,2776000,7093000,125867000,16762000,46118000,5570000,14759000,48813000,3168000,6667000,4374000,4882000,6890000,182000,21581000,2272000,3247000,552000,2179000,586000,33296999,3367000,23830000,337000,119459000,2088000,17969000,424000,48985000,640000,2946000,26098000,3883000,1329000,17400000,30558000,2475000,270000,18585000,180398000,6086000,16898000,5137000,33125000,4598000,3037000,191254000,3760000,30266000,101973000,7588000,38327000,3696000,10781000,7025000,4509000,285000,2300000,21107000,142270000,12281000,31255000,49962000,14231000,5513000,607000,6621000,6280000,10428000,9760000,177000,547000,5526000,2061000,9746000,1266000,22407000,12893000,6661000,70944000,7258000,5297000,1259000,107000,1357000,10962000,77015000,51802000,39623000,44021000,3391000,322095000,28690000,109000,31097000,92010000,269000,186000,28063000,52244000,15217000,12768000,36022000,22075000,3232000,9726000,41924000,3067000,24080000,8537000,9660000,9692000,10972000,10214000,19133000,156393000,7255000,1630000,118000
2016-01-31,364333,3737350,9401566,342500,23417000,10766300,202704733,275016,429433,793100,2107250,4851150,35795800,7885916,17838366,1359807516,21762166,21880200,76648350,4602750,49243216,833700,513233,4994200,11174683,1175083,10736833,81956083,968350,5664633,10482183,37942300,15428866,87680816,6070933,47717566,1331750,93319900,5478566,884216,66835766,1645366,64030983,4239566,27500016,11018600,1978233,1679750,806866,11426100,16201216,761116,7348316,8373749,4362133,10630166,9831500,250380983,1304524116,4756000,78197516,36681866,344350,8291950,61363816,2776400,7109883,125838333,16771983,46218350,5572950,14768250,48818350,3174383,6675533,4376150,4897966,6897700,182116,21589233,2273583,3245666,552616,2177883,586416,33315732,3363850,23890100,337350,119548316,2088400,18017150,424116,48997083,640116,2948716,26145866,3890583,1329450,17448933,30591616,2478083,270283,18648333,180818300,6090116,16902216,5141050,33186183,4601600,3040950,191593066,3763766,30281683,102137733,7601050,38325366,3694800,10782166,7035116,4516650,285216,2304066,21100050,142246966,12310450,31323100,50084066,14264883,5515983,608200,6634150,6280700,10448200,9758683,177183,547333,5526800,2061349,9751800,1267100,22444616,12923483,6672116,70966100,7264450,5300616,1261650,107050,1357050,10968750,77080433,51934300,39745216,43998283,3391116,322287316,28707333,109000,31129766,92067283,269516,186066,28141983,52275466,15259650,12773833,36114966,22133550,3232266,9746983,41945816,3066083,24108783,8538800,9665950,9714050,10975400,10238400,19183483,156517866,7251333,1634000,118100
2016-02-29,364666,3736700,9398133,343000,23418000,10781600,202813466,275033,429866,794200,2108500,4859300,35824600,7888833,17848733,1359960033,21799333,21919400,76841700,4612500,49287433,835400,513466,4999400,11172366,1176166,10739666,81948166,969700,5666266,10490366,37979600,15443733,87777633,6084866,47731133,1331500,93513800,5480133,884433,66864533,1647733,64058966,4237133,27555033,11036200,1982466,1682500,808733,11425200,16234433,761233,7352633,8387499,4361266,10640333,9829000,250518966,1305741233,4760000,78257033,36775733,344700,8305900,61364633,2776800,7126766,125809666,16781966,46318700,5575900,14777500,48823700,3180766,6684066,4378300,4913933,6905400,182233,21597466,2275166,3244333,553233,2176766,586833,33334465,3360700,23950200,337700,119637633,2088800,18065300,424233,49009166,640233,2951433,26193733,3898166,1329900,17497866,30625233,2481166,270566,18711666,181238600,6094233,16906433,5145100,33247366,4605200,3044900,191932133,3767533,30297366,102302466,7614100,38323733,3693600,10783333,7045233,4524300,285433,2308133,21093100,142223933,12339900,31391200,50206133,14298766,5518966,609400,6647300,6281400,10468400,9757366,177366,547666,5527600,2061699,9757600,1268200,22482233,12953966,6683233,70988200,7270900,5304233,1264300,107100,1357100,10975500,77145866,52066600,39867433,43975566,3391233,322479633,28724666,109000,31162533,92124566,270033,186133,28220966,52306933,15302300,12779666,36207933,22192100,3232533,9767966,41967633,3065166,24137566,8540600,9671900,9736100,10978800,10262800,19233966,156642733,7247666,1638000,118200
2016-03-31,365000,3736050,9394700,343500,23419000,10796900,202922200,275050,430300,795300,2109750,4867450,35853400,7891750,17859100,1360112550,21836500,21958600,77035050,4622250,49331650,837100,513700,5004600,11170050,1177250,10742500,81940250,971050,5667900,10498550,38016900,15458600,87874450,6098800,47744700,1331250,93707700,5481700,884650,66893300,1650100,64086950,4234700,27610050,11053800,1986700,1685250,810600,11424300,16267650,761350,7356950,8401249,4360400,10650500,9826500,250656950,1306958350,4764000,78316550,36869600,345050,8319850,61365450,2777200,7143650,125781000,16791950,46419050,5578850,14786750,48829050,3187150,6692600,4380450,4929900,6913100,182350,21605700,2276750,3243000,553850,2175650,587250,33353199,3357550,24010300,338050,119726950,2089200,18113450,424350,49021250,640350,2954150,26241600,3905750,1330350,17546800,30658850,2484250,270850,18775000,181658900,6098350,16910650,5149150,33308550,4608800,3048850,192271200,3771300,30313050,102467200,7627150,38322100,3692400,10784500,7055350,4531950,285650,2312200,21086150,142200900,12369350,31459300,50328200,14332650,5521950,610600,6660450,6282100,10488600,9756050,177550,548000,5528400,2062049,9763400,1269300,22519850,12984450,6694350,71010300,7277350,5307850,1266950,107150,1357150,10982250,77211300,52198900,39989650,43952850,3391350,322671950,28742000,109000,31195300,92181850,270550,186200,28299950,52338400,15344950,12785500,36300900,22250650,3232800,9788950,41989450,3064250,24166350,8542400,9677850,9758150,10982200,10287200,19284450,156767600,7244000,1642000,118300
