,BHS,BIH,BLR,BLZ,TWN,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,ABW
2010-12-31,9647000000,28065000000,118671000000,2061000000,742813000000,43190000000,1967541000000,4804000000,18153000000,3470000000,25012000000,3114000000,1201888000000,294115000000,232988000000,9121348000000,33442999999,40336000000,20876000000,15396000000,392550000000,723000000,1723000000,48697000000,64700000000,20867000000,248639000000,2727329000000,1884000000,180168000000,83260000000,268295000000,104160000000,449698000000,2573000000,1242302000000,22253000000,77328000000,170072000000,3575000000,1921794000000,20490000000,2014292000000,20242000000,36062000000,9766000000,3169000000,1612000000,21538000000,273897000000,61823000000,2342000000,294826000000,26744000000,71255000000,9918000000,169548000000,929865000000,3653102000000,160981000000,810315000000,102337000000,10424000000,198145000000,1641252000000,18919000000,31744000000,3899299000000,178180000000,60007000000,10941000000,27826000000,1320884000000,124857000000,14340000000,53347000000,1926000000,99765000000,1439000000,95022000000,3119000000,51059000000,34848000000,28991000000,31329000000,137293000000,9951000000,17999000000,2333000000,1409686000000,18931000000,14860000000,9442000000,69159000000,6414000000,9977000000,19244000000,7624000000,15734000000,11854000000,375288000000,13403000000,4250000000,10085000000,338225000000,14467000000,614809000000,228255000000,32337000000,110886000000,68334000000,418508000000,44448000000,248847000000,332055000000,15207000000,660478000000,64751999999,230606000000,30001000000,11090000000,4493000000,122760000000,234124000000,2015118000000,11057000000,563632000000,88125000000,21610000000,264851000000,1308000000,4352000000,37019000000,315000000,69977000000,290000000,3730000000,109477000000,51321000000,316691000000,5638000000,96934000000,15011000000,5414000000,530366999999,13333000000,37420000000,1481000000,423000000,31079000000,89757000000,912432000000,56273000000,38411000000,276283000000,42434000000,13087120000000,78648000000,1036999999,316397000000,249923000000,957000000,722000000,57076000000,474761000000,18112000000,5221000000,37237000000,98686000000,24545000000,318142000000,580427000000,15153000000,795588000000,296850000000,80696000000,4389000000,357666000000,12601000000,18709000000,221297000000,86738000000,26934000000,151000000
2011-01-31,9667083333,28110733333,119114133333,2064416666,745256766666,43373916666,1973142516666,4808500000,18196433333,3506250000,25109750000,3125616666,1204446050000,294594216666,234014550000,9200198216666,33569083332,40498283333,21017333333,15513650000,394195150000,724650000,1729683333,48890416666,64912350000,20866683333,249262483333,2731715016666,1892000000,180405916666,83593333333,269002966666,104528450000,451021483333,2583233333,1243465100000,22344600000,77821933333,170414200000,3580450000,1923911100000,20547833333,2017210766666,20358316666,36380183333,9825683333,3184066666,1618316666,21596483333,273618233333,61965616666,2353166666,295772116666,26817800000,71296716666,9968516666,169688100000,935405516666,3675195166666,161283966666,811036800000,103430500000,10450733333,198941350000,1642071600000,18935450000,31864116666,3903153366666,179194650000,60286083333,10993700000,28000183333,1325496350000,125458766666,14449566666,53490716666,1942766666,100232466666,1440416666,95641716666,3132800000,51230783333,34911466666,29098066666,31410133333,137845800000,9991533333,18033333333,2340633333,1413945183333,18979633333,14886916666,9458550000,69531533333,6424316666,10105133333,19379116666,7662533333,15788816666,11907450000,376916916666,13449050000,4267833333,10152616666,340297200000,14512616666,615555250000,228746850000,32450616666,111128150000,68584383333,419657050000,44782616666,250187716666,333417216666,15346016666,662276766666,64879733332,230597416666,30115133333,11155166666,4501233333,124137800000,234478016666,2022274800000,11132516666,566373000000,88281183333,21682450000,265801116666,1314333333,4398433333,37067550000,316116666,70069433333,293050000,3744683333,109794316666,51387983333,317492150000,5634850000,97132483333,15062333333,5437800000,532357999999,13405550000,37710183333,1494250000,423500000,31114749999,89959650000,916215633333,56594100000,38614616666,277196933333,42587150000,13115205716666,79145916666,1038516665,317452450000,251309750000,959933333,722966666,57059366666,476352583333,18223700000,5239366666,37410433333,99162816666,24584566666,320171300000,582686233333,15202933333,798022200000,297418900000,80873066666,4411166666,358147400000,12641316666,18812533333,222601333333,86894500000,27071550000,151900000
2011-02-28,9687166666,28156466666,119557266666,2067833333,747700533333,43557833333,1978744033333,4813000000,18239866666,3542500000,25207500000,3137233333,1207004100000,295073433333,235041100000,9279048433333,33695166665,40660566666,21158666666,15631300000,395840300000,726300000,1736366666,49083833333,65124700000,20866366666,249885966666,2736101033333,1900000000,180643833333,83926666666,269710933333,104896900000,452344966666,2593466666,1244628200000,22436200000,78315866666,170756400000,3585900000,1926028200000,20605666666,2020129533333,20474633333,36698366666,9885366666,3199133333,1624633333,21654966666,273339466666,62108233333,2364333333,296718233333,26891600000,71338433333,10019033333,169828200000,940946033333,3697288333333,161586933333,811758600000,104524000000,10477466666,199737700000,1642891200000,18951900000,31984233333,3907007733333,180209300000,60565166666,11046400000,28174366666,1330108700000,126060533333,14559133333,53634433333,1959533333,100699933333,1441833333,96261433333,3146600000,51402566666,34974933333,29205133333,31491266666,138398600000,10032066666,18067666666,2348266666,1418204366666,19028266666,14913833333,9475100000,69904066666,6434633333,10233266666,19514233333,7701066666,15843633333,11960900000,378545833333,13495100000,4285666666,10220233333,342369400000,14558233333,616301500000,229238700000,32564233333,111370300000,68834766666,420806100000,45117233333,251528433333,334779433333,15485033333,664075533333,65007466665,230588833333,30229266666,11220333333,4509466666,125515600000,234832033333,2029431600000,11208033333,569114000000,88437366666,21754900000,266751233333,1320666666,4444866666,37116100000,317233333,70161866666,296100000,3759366666,110111633333,51454966666,318293300000,5631700000,97330966666,15113666666,5461600000,534348999999,13478100000,38000366666,1507500000,424000000,31150499999,90162300000,919999266666,56915200000,38818233333,278110866666,42740300000,13143291433333,79643833333,1040033332,318507900000,252696500000,962866666,723933333,57042733333,477944166666,18335400000,5257733333,37583866666,99639633333,24624133333,322200600000,584945466666,15252866666,800456400000,297987800000,81050133333,4433333333,358628800000,12681633333,18916066666,223905666666,87051000000,27209100000,152800000
2011-03-31,9707250000,28202200000,120000400000,2071250000,750144300000,43741750000,1984345550000,4817500000,18283300000,3578750000,25305250000,3148850000,1209562150000,295552650000,236067650000,9357898650000,33821249999,40822850000,21300000000,15748950000,397485450000,727950000,1743050000,49277250000,65337050000,20866050000,250509450000,2740487050000,1908000000,180881750000,84260000000,270418900000,105265350000,453668450000,2603700000,1245791300000,22527800000,78809800000,171098600000,3591350000,1928145300000,20663500000,2023048300000,20590950000,37016550000,9945050000,3214200000,1630950000,21713450000,273060700000,62250850000,2375500000,297664350000,26965400000,71380150000,10069550000,169968300000,946486550000,3719381500000,161889900000,812480400000,105617500000,10504200000,200534050000,1643710800000,18968350000,32104350000,3910862099999,181223950000,60844250000,11099100000,28348550000,1334721050000,126662300000,14668700000,53778150000,1976300000,101167400000,1443250000,96881150000,3160400000,51574350000,35038400000,29312200000,31572400000,138951400000,10072600000,18102000000,2355900000,1422463550000,19076900000,14940750000,9491650000,70276600000,6444950000,10361400000,19649350000,7739600000,15898450000,12014350000,380174750000,13541150000,4303500000,10287850000,344441600000,14603850000,617047750000,229730550000,32677850000,111612450000,69085150000,421955150000,45451850000,252869150000,336141650000,15624050000,665874300000,65135199999,230580250000,30343400000,11285500000,4517700000,126893400000,235186050000,2036588400000,11283550000,571855000000,88593550000,21827350000,267701350000,1327000000,4491300000,37164650000,318350000,70254300000,299150000,3774050000,110428949999,51521950000,319094450000,5628550000,97529450000,15165000000,5485400000,536339999999,13550650000,38290550000,1520750000,424500000,31186249999,90364950000,923782900000,57236300000,39021850000,279024800000,42893450000,13171377150000,80141750000,1041549999,319563350000,254083250000,965800000,724900000,57026100000,479535750000,18447100000,5276100000,37757300000,100116450000,24663700000,324229900000,587204700000,15302800000,802890600000,298556700000,81227200000,4455500000,359110200000,12721950000,19019600000,225210000000,87207500000,27346650000,153700000
2011-04-30,9727333333,28247933333,120443533333,2074666666,752588066666,43925666666,1989947066666,4822000000,18326733333,3615000000,25403000000,3160466666,1212120200000,296031866666,237094200000,9436748866666,33947333332,40985133333,21441333333,15866600000,399130600000,729600000,1749733333,49470666666,65549400000,20865733333,251132933333,2744873066666,1916000000,181119666666,84593333333,271126866666,105633800000,454991933333,2613933333,1246954400000,22619400000,79303733333,171440800000,3596800000,1930262400000,20721333333,2025967066666,20707266666,37334733333,10004733333,3229266666,1637266666,21771933333,272781933333,62393466666,2386666666,298610466666,27039200000,71421866666,10120066666,170108400000,952027066666,3741474666666,162192866666,813202200000,106711000000,10530933333,201330400000,1644530400000,18984800000,32224466666,3914716466666,182238600000,61123333333,11151800000,28522733333,1339333400000,127264066666,14778266666,53921866666,1993066666,101634866666,1444666666,97500866666,3174200000,51746133333,35101866666,29419266666,31653533333,139504200000,10113133333,18136333333,2363533333,1426722733333,19125533333,14967666666,9508200000,70649133333,6455266666,10489533333,19784466666,7778133333,15953266666,12067800000,381803666666,13587200000,4321333333,10355466666,346513800000,14649466666,617794000000,230222400000,32791466666,111854600000,69335533333,423104200000,45786466666,254209866666,337503866666,15763066666,667673066666,65262933332,230571666666,30457533333,11350666666,4525933333,128271200000,235540066666,2043745200000,11359066666,574596000000,88749733333,21899800000,268651466666,1333333333,4537733333,37213200000,319466666,70346733333,302200000,3788733333,110746266666,51588933333,319895600000,5625400000,97727933333,15216333333,5509200000,538330999999,13623200000,38580733333,1534000000,425000000,31221999999,90567600000,927566533333,57557400000,39225466666,279938733333,43046600000,13199462866666,80639666666,1043066665,320618800000,255470000000,968733333,725866666,57009466666,481127333333,18558800000,5294466666,37930733333,100593266666,24703266666,326259200000,589463933333,15352733333,805324800000,299125600000,81404266666,4477666666,359591600000,12762266666,19123133333,226514333333,87364000000,27484200000,154600000
2011-05-31,9747416666,28293666666,120886666666,2078083333,755031833333,44109583333,1995548583333,4826500000,18370166666,3651250000,25500750000,3172083333,1214678250000,296511083333,238120750000,9515599083333,34073416665,41147416666,21582666666,15984250000,400775750000,731250000,1756416666,49664083333,65761750000,20865416666,251756416666,2749259083333,1924000000,181357583333,84926666666,271834833333,106002250000,456315416666,2624166666,1248117500000,22711000000,79797666666,171783000000,3602250000,1932379500000,20779166666,2028885833333,20823583333,37652916666,10064416666,3244333333,1643583333,21830416666,272503166666,62536083333,2397833333,299556583333,27113000000,71463583333,10170583333,170248500000,957567583333,3763567833333,162495833333,813924000000,107804500000,10557666666,202126750000,1645350000000,19001250000,32344583333,3918570833333,183253250000,61402416666,11204500000,28696916666,1343945750000,127865833333,14887833333,54065583333,2009833333,102102333333,1446083333,98120583333,3188000000,51917916666,35165333333,29526333333,31734666666,140057000000,10153666666,18170666666,2371166666,1430981916666,19174166666,14994583333,9524750000,71021666666,6465583333,10617666666,19919583333,7816666666,16008083333,12121250000,383432583333,13633250000,4339166666,10423083333,348586000000,14695083333,618540250000,230714250000,32905083333,112096750000,69585916666,424253250000,46121083333,255550583333,338866083333,15902083333,669471833333,65390666665,230563083333,30571666666,11415833333,4534166666,129649000000,235894083333,2050902000000,11434583333,577337000000,88905916666,21972250000,269601583333,1339666666,4584166666,37261750000,320583333,70439166666,305250000,3803416666,111063583333,51655916666,320696750000,5622250000,97926416666,15267666666,5533000000,540321999999,13695750000,38870916666,1547250000,425500000,31257749999,90770250000,931350166666,57878500000,39429083333,280852666666,43199750000,13227548583333,81137583333,1044583332,321674250000,256856750000,971666666,726833333,56992833333,482718916666,18670500000,5312833333,38104166666,101070083333,24742833333,328288500000,591723166666,15402666666,807759000000,299694500000,81581333333,4499833333,360073000000,12802583333,19226666666,227818666666,87520500000,27621750000,155500000
2011-06-30,9767500000,28339400000,121329800000,2081500000,757475600000,44293500000,2001150100000,4831000000,18413600000,3687500000,25598500000,3183700000,1217236300000,296990300000,239147300000,9594449300000,34199499999,41309700000,21724000000,16101900000,402420900000,732900000,1763100000,49857500000,65974100000,20865100000,252379900000,2753645100000,1932000000,181595500000,85260000000,272542800000,106370700000,457638900000,2634400000,1249280600000,22802600000,80291600000,172125200000,3607700000,1934496600000,20837000000,2031804600000,20939900000,37971100000,10124100000,3259400000,1649900000,21888900000,272224400000,62678700000,2409000000,300502700000,27186800000,71505300000,10221100000,170388600000,963108100000,3785661000000,162798800000,814645800000,108898000000,10584400000,202923100000,1646169600000,19017700000,32464700000,3922425199999,184267900000,61681500000,11257200000,28871100000,1348558100000,128467600000,14997400000,54209300000,2026600000,102569800000,1447500000,98740300000,3201800000,52089700000,35228800000,29633400000,31815800000,140609800000,10194200000,18205000000,2378800000,1435241100000,19222800000,15021500000,9541300000,71394200000,6475900000,10745800000,20054700000,7855200000,16062900000,12174700000,385061500000,13679300000,4357000000,10490700000,350658200000,14740700000,619286500000,231206100000,33018700000,112338900000,69836300000,425402300000,46455700000,256891300000,340228300000,16041100000,671270600000,65518399999,230554500000,30685800000,11481000000,4542400000,131026800000,236248100000,2058058800000,11510100000,580078000000,89062100000,22044700000,270551700000,1346000000,4630600000,37310300000,321700000,70531600000,308300000,3818100000,111380899999,51722900000,321497900000,5619100000,98124900000,15319000000,5556800000,542312999999,13768300000,39161100000,1560500000,426000000,31293499999,90972900000,935133800000,58199600000,39632700000,281766600000,43352900000,13255634300000,81635500000,1046099999,322729700000,258243500000,974600000,727800000,56976200000,484310500000,18782200000,5331200000,38277600000,101546900000,24782400000,330317800000,593982400000,15452600000,810193200000,300263400000,81758400000,4522000000,360554400000,12842900000,19330200000,229123000000,87677000000,27759300000,156400000
2011-07-31,9787583333,28385133333,121772933333,2084916666,759919366666,44477416666,2006751616666,4835500000,18457033333,3723750000,25696250000,3195316666,1219794350000,297469516666,240173850000,9673299516666,34325583332,41471983333,21865333333,16219550000,404066050000,734550000,1769783333,50050916666,66186450000,20864783333,253003383333,2758031116666,1940000000,181833416666,85593333333,273250766666,106739150000,458962383333,2644633333,1250443700000,22894200000,80785533333,172467400000,3613150000,1936613700000,20894833333,2034723366666,21056216666,38289283333,10183783333,3274466666,1656216666,21947383333,271945633333,62821316666,2420166666,301448816666,27260600000,71547016666,10271616666,170528700000,968648616666,3807754166666,163101766666,815367600000,109991500000,10611133333,203719450000,1646989200000,19034150000,32584816666,3926279566666,185282550000,61960583333,11309900000,29045283333,1353170450000,129069366666,15106966666,54353016666,2043366666,103037266666,1448916666,99360016666,3215600000,52261483333,35292266666,29740466666,31896933333,141162600000,10234733333,18239333333,2386433333,1439500283333,19271433333,15048416666,9557850000,71766733333,6486216666,10873933333,20189816666,7893733333,16117716666,12228150000,386690416666,13725350000,4374833333,10558316666,352730400000,14786316666,620032750000,231697950000,33132316666,112581050000,70086683333,426551350000,46790316666,258232016666,341590516666,16180116666,673069366666,65646133332,230545916666,30799933333,11546166666,4550633333,132404600000,236602116666,2065215600000,11585616666,582819000000,89218283333,22117150000,271501816666,1352333333,4677033333,37358850000,322816666,70624033333,311350000,3832783333,111698216666,51789883333,322299050000,5615950000,98323383333,15370333333,5580600000,544303999999,13840850000,39451283333,1573750000,426500000,31329249999,91175550000,938917433333,58520700000,39836316666,282680533333,43506050000,13283720016666,82133416666,1047616665,323785150000,259630250000,977533333,728766666,56959566666,485902083333,18893900000,5349566666,38451033333,102023716666,24821966666,332347100000,596241633333,15502533333,812627400000,300832300000,81935466666,4544166666,361035800000,12883216666,19433733333,230427333333,87833500000,27896850000,157300000
2011-08-31,9807666666,28430866666,122216066666,2088333333,762363133333,44661333333,2012353133333,4840000000,18500466666,3760000000,25794000000,3206933333,1222352400000,297948733333,241200400000,9752149733333,34451666665,41634266666,22006666666,16337200000,405711200000,736200000,1776466666,50244333333,66398800000,20864466666,253626866666,2762417133333,1948000000,182071333333,85926666666,273958733333,107107600000,460285866666,2654866666,1251606800000,22985800000,81279466666,172809600000,3618600000,1938730800000,20952666666,2037642133333,21172533333,38607466666,10243466666,3289533333,1662533333,22005866666,271666866666,62963933333,2431333333,302394933333,27334400000,71588733333,10322133333,170668800000,974189133333,3829847333333,163404733333,816089400000,111085000000,10637866666,204515800000,1647808800000,19050600000,32704933333,3930133933333,186297200000,62239666666,11362600000,29219466666,1357782800000,129671133333,15216533333,54496733333,2060133333,103504733333,1450333333,99979733333,3229400000,52433266666,35355733333,29847533333,31978066666,141715400000,10275266666,18273666666,2394066666,1443759466666,19320066666,15075333333,9574400000,72139266666,6496533333,11002066666,20324933333,7932266666,16172533333,12281600000,388319333333,13771400000,4392666666,10625933333,354802600000,14831933333,620779000000,232189800000,33245933333,112823200000,70337066666,427700400000,47124933333,259572733333,342952733333,16319133333,674868133333,65773866665,230537333333,30914066666,11611333333,4558866666,133782400000,236956133333,2072372400000,11661133333,585560000000,89374466666,22189600000,272451933333,1358666666,4723466666,37407400000,323933333,70716466666,314400000,3847466666,112015533333,51856866666,323100200000,5612800000,98521866666,15421666666,5604400000,546294999999,13913400000,39741466666,1587000000,427000000,31364999999,91378200000,942701066666,58841800000,40039933333,283594466666,43659200000,13311805733333,82631333333,1049133332,324840600000,261017000000,980466666,729733333,56942933333,487493666666,19005600000,5367933333,38624466666,102500533333,24861533333,334376400000,598500866666,15552466666,815061600000,301401200000,82112533333,4566333333,361517200000,12923533333,19537266666,231731666666,87990000000,28034400000,158200000
2011-09-30,9827750000,28476600000,122659200000,2091750000,764806900000,44845250000,2017954650000,4844500000,18543900000,3796250000,25891750000,3218550000,1224910450000,298427950000,242226950000,9830999950000,34577749999,41796550000,22148000000,16454850000,407356350000,737850000,1783150000,50437750000,66611150000,20864150000,254250350000,2766803150000,1956000000,182309250000,86260000000,274666700000,107476050000,461609350000,2665100000,1252769900000,23077400000,81773400000,173151800000,3624050000,1940847900000,21010500000,2040560900000,21288850000,38925650000,10303150000,3304600000,1668850000,22064350000,271388100000,63106550000,2442500000,303341050000,27408200000,71630450000,10372650000,170808900000,979729650000,3851940500000,163707700000,816811200000,112178500000,10664600000,205312150000,1648628400000,19067050000,32825050000,3933988299999,187311850000,62518750000,11415300000,29393650000,1362395150000,130272900000,15326100000,54640450000,2076900000,103972200000,1451750000,100599450000,3243200000,52605050000,35419200000,29954600000,32059200000,142268200000,10315800000,18308000000,2401700000,1448018650000,19368700000,15102250000,9590950000,72511800000,6506850000,11130200000,20460050000,7970800000,16227350000,12335050000,389948250000,13817450000,4410500000,10693550000,356874800000,14877550000,621525250000,232681650000,33359550000,113065350000,70587450000,428849450000,47459550000,260913450000,344314950000,16458150000,676666900000,65901599999,230528750000,31028200000,11676500000,4567100000,135160200000,237310150000,2079529200000,11736650000,588301000000,89530650000,22262050000,273402050000,1365000000,4769900000,37455950000,325050000,70808900000,317450000,3862150000,112332849999,51923850000,323901350000,5609650000,98720350000,15473000000,5628200000,548285999999,13985950000,40031650000,1600250000,427500000,31400749999,91580850000,946484700000,59162900000,40243550000,284508400000,43812350000,13339891450000,83129250000,1050649999,325896050000,262403750000,983400000,730700000,56926300000,489085250000,19117300000,5386300000,38797900000,102977350000,24901100000,336405700000,600760100000,15602400000,817495800000,301970100000,82289600000,4588500000,361998600000,12963850000,19640800000,233036000000,88146500000,28171950000,159100000
