,BHS,BIH,BLR,BLZ,TWN,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,ABW
2010-12-31,9647000000,28065000000,118671000000,2061000000,742813000000,43190000000,1967541000000,4804000000,18153000000,3470000000,25012000000,3114000000,1201888000000,294115000000,232988000000,9121348000000,33442999999,40336000000,20876000000,15396000000,392550000000,723000000,1723000000,48697000000,64700000000,20867000000,248639000000,2727329000000,1884000000,180168000000,83260000000,268295000000,104160000000,449698000000,2573000000,1242302000000,22253000000,77328000000,170072000000,3575000000,1921794000000,20490000000,2014292000000,20242000000,36062000000,9766000000,3169000000,1612000000,21538000000,273897000000,61823000000,2342000000,294826000000,26744000000,71255000000,9918000000,169548000000,929865000000,3653102000000,160981000000,810315000000,102337000000,10424000000,198145000000,1641252000000,18919000000,31744000000,3899299000000,178180000000,60007000000,10941000000,27826000000,1320884000000,124857000000,14340000000,53347000000,1926000000,99765000000,1439000000,95022000000,3119000000,51059000000,34848000000,28991000000,31329000000,137293000000,9951000000,17999000000,2333000000,1409686000000,18931000000,14860000000,9442000000,69159000000,6414000000,9977000000,19244000000,7624000000,15734000000,11854000000,375288000000,13403000000,4250000000,10085000000,338225000000,14467000000,614809000000,228255000000,32337000000,110886000000,68334000000,418508000000,44448000000,248847000000,332055000000,15207000000,660478000000,64751999999,230606000000,30001000000,11142000000,4493000000,122760000000,234124000000,2015118000000,11057000000,563632000000,88125000000,21610000000,264851000000,1308000000,4352000000,37019000000,315000000,69977000000,290000000,3730000000,109477000000,51321000000,316691000000,5638000000,96934000000,15011000000,5414000000,530366999999,13333000000,37420000000,1481000000,423000000,31079000000,89757000000,912432000000,56273000000,38411000000,276283000000,42434000000,13087120000000,78648000000,1036999999,316397000000,249923000000,957000000,722000000,57076000000,474761000000,18112000000,5221000000,37237000000,98686000000,24545000000,318142000000,580427000000,15153000000,795588000000,296850000000,80696000000,4389000000,357666000000,12601000000,18709000000,221297000000,86738000000,26934000000,151000000
2011-01-31,9667666666,28110566666,119112266666,2064333333,745256766666,43371150000,1973125650000,4808500000,18196833333,3506633333,25110666666,3125616666,1204639633333,294625983333,234016216666,9200174383333,33566783332,40498116666,21017266666,15514450000,394191433333,724616666,1729433333,48893100000,64913800000,20868833333,249291800000,2731892683333,1892000000,180423750000,83589016666,268999200000,104525350000,451014400000,2583333333,1243631900000,22346000000,77820700000,170430116666,3580050000,1924066316666,20547983333,2017419433333,20355566666,36379750000,9824416666,3183950000,1618283333,21598550000,273633616666,61962483333,2352766666,295804200000,26816450000,71297583333,9967550000,169698766666,935391850000,3675176750000,161305016666,811029800000,103427966666,10452433333,198986816666,1642231583333,18933350000,31867683333,3903328350000,179194266666,60284783333,10992600000,27997716666,1325553250000,125494266666,14448750000,53490266666,1943266666,100231200000,1440383333,95637100000,3132700000,51228833333,34920466666,29097650000,31425466666,137834866666,9989900000,18033316666,2340633333,1413869583333,18979916666,14886583333,9458916666,69528750000,6424350000,10104833333,19379033333,7662600000,15788866666,11907366666,376921033333,13449016666,4268383333,10152516666,340294416666,14510799999,615597633333,228783883333,32450200000,111141433333,68588333333,419644616666,44783150000,250163266666,333408333333,15346016666,662313683333,64878266665,230615950000,30114416666,11208850000,4501533333,124250966666,234474700000,2022338183333,11132516666,566450150000,88282750000,21681533333,265859916666,1314333333,4398650000,37061866666,316100000,70069866666,293000000,3744566666,109802716666,51392500000,317538616666,5634766666,97131483333,15061950000,5437783333,532372333332,13403050000,37708300000,1493916666,423400000,31113316666,89959033333,916213116666,56592500000,38613950000,277198050000,42584916666,13116706066666,79139433333,1038366665,317453883333,251304816666,959933333,722816666,57058283333,476376216666,18223200000,5238233333,37408583333,99164383333,24583216666,320398233333,582675800000,15201566666,798194400000,297448183333,80874533333,4411783333,358184866666,12641566666,18811916666,222589166666,86893483333,27087983333,151950000
2011-02-28,9688333333,28156133333,119553533333,2067666666,747700533333,43552300000,1978710300000,4813000000,18240666666,3543266666,25209333333,3137233333,1207391266666,295136966666,235044433333,9279000766666,33690566665,40660233333,21158533333,15632900000,395832866666,726233333,1735866666,49089200000,65127600000,20870666666,249944600000,2736456366666,1900000000,180679500000,83918033333,269703400000,104890700000,452330800000,2593666666,1244961800000,22439000000,78313400000,170788233333,3585100000,1926338633333,20605966666,2020546866666,20469133333,36697500000,9882833333,3198900000,1624566666,21659100000,273370233333,62101966666,2363533333,296782400000,26888900000,71340166666,10017100000,169849533333,940918700000,3697251500000,161629033333,811744600000,104518933333,10480866666,199828633333,1643211166666,18947700000,31991366666,3907357700000,180208533333,60562566666,11044200000,28169433333,1330222500000,126131533333,14557500000,53633533333,1960533333,100697400000,1441766666,96252200000,3146400000,51398666666,34992933333,29204300000,31521933333,138376733333,10028800000,18067633333,2348266666,1418053166666,19028833333,14913166666,9475833333,69898500000,6434700000,10232666666,19514066666,7701200000,15843733333,11960733333,378554066666,13495033333,4286766666,10220033333,342363833333,14554599999,616386266666,229312766666,32563400000,111396866666,68842666666,420781233333,45118300000,251479533333,334761666666,15485033333,664149366666,65004533332,230625900000,30227833333,11275700000,4510066666,125741933333,234825400000,2029558366666,11208033333,569268300000,88440500000,21753066666,266868833333,1320666666,4445300000,37104733333,317200000,70162733333,296000000,3759133333,110128433333,51464000000,318386233333,5631533333,97328966666,15112900000,5461566666,534377666665,13473100000,37996600000,1506833333,423800000,31147633333,90161066666,919994233333,56912000000,38816900000,278113100000,42735833333,13146292133333,79630866666,1039733332,318510766666,252686633333,962866666,723633333,57040566666,477991433333,18334400000,5255466666,37580166666,99642766666,24621433333,322654466666,584924600000,15250133333,800800800000,298046366666,81053066666,4434566666,358703733333,12682133333,18914833333,223881333333,87048966666,27241966666,152900000
2011-03-31,9709000000,28201700000,119994800000,2071000000,750144300000,43733450000,1984294950000,4817500000,18284500000,3579900000,25308000000,3148850000,1210142900000,295647950000,236072650000,9357827150000,33814349999,40822350000,21299800000,15751350000,397474300000,727850000,1742300000,49285300000,65341400000,20872500000,250597400000,2741020050000,1908000000,180935250000,84247050000,270407600000,105256050000,453647200000,2604000000,1246291700000,22532000000,78806100000,171146350000,3590150000,1928610949999,20663950000,2023674300000,20582700000,37015250000,9941250000,3213850000,1630850000,21719650000,273106850000,62241450000,2374300000,297760600000,26961350000,71382750000,10066650000,170000300000,946445550000,3719326250000,161953050000,812459400000,105609900000,10509300000,200670450000,1644190750000,18962050000,32115050000,3911387050000,181222800000,60840350000,11095800000,28341150000,1334891750000,126768800000,14666250000,53776800000,1977800000,101163600000,1443150000,96867300000,3160100000,51568500000,35065400000,29310950000,31618400000,138918600000,10067700000,18101950000,2355900000,1422236750000,19077750000,14939749999,9492750000,70268250000,6445050000,10360500000,19649100000,7739800000,15898600000,12014100000,380187100000,13541050000,4305150000,10287550000,344433250000,14598399999,617174900000,229841650000,32676600000,111652300000,69097000000,421917850000,45453450000,252795800000,336115000000,15624050000,665985050000,65130799999,230635850000,30341250000,11342550000,4518600000,127232900000,235176100000,2036778550000,11283550000,572086450000,88598250000,21824600000,267877750000,1327000000,4491950000,37147600000,318300000,70255600000,299000000,3773700000,110454150000,51535500000,319233850000,5628300000,97526450000,15163850000,5485350000,536382999999,13543150000,38284900000,1519750000,424200000,31181950000,90363100000,923775350000,57231500000,39019850000,279028150000,42886750000,13175878200000,80122300000,1041099999,319567650000,254068450000,965800000,724450000,57022850000,479606650000,18445600000,5272700000,37751750000,100121150000,24659650000,324910700000,587173400000,15298700000,803407200000,298644550000,81231600000,4457350000,359222600000,12722700000,19017750000,225173500000,87204450000,27395950000,153850000
2011-04-30,9729666666,28247266666,120436066666,2074333333,752588066666,43914600000,1989879600000,4822000000,18328333333,3616533333,25406666666,3160466666,1212894533333,296158933333,237100866666,9436653533333,33938133332,40984466666,21441066666,15869800000,399115733333,729466666,1748733333,49481400000,65555200000,20874333333,251250200000,2745583733333,1916000000,181191000000,84576066666,271111800000,105621400000,454963600000,2614333333,1247621600000,22625000000,79298800000,171504466666,3595200000,1930883266666,20721933333,2026801733333,20696266666,37333000000,9999666666,3228800000,1637133333,21780200000,272843466666,62380933333,2385066666,298738800000,27033800000,71425333333,10116200000,170151066666,951972400000,3741401000000,162277066666,813174200000,106700866666,10537733333,201512266666,1645170333333,18976400000,32238733333,3915416400000,182237066666,61118133333,11147400000,28512866666,1339561000000,127406066666,14775000000,53920066666,1995066666,101629800000,1444533333,97482400000,3173800000,51738333333,35137866666,29417600000,31714866666,139460466666,10106600000,18136266666,2363533333,1426420333333,19126666666,14966333333,9509666666,70638000000,6455400000,10488333333,19784133333,7778400000,15953466666,12067466666,381820133333,13587066666,4323533333,10355066666,346502666666,14642199999,617963533333,230370533333,32789800000,111907733333,69351333333,423054466666,45788600000,254112066666,337468333333,15763066666,667820733333,65257066665,230645800000,30454666666,11409400000,4527133333,128723866666,235526800000,2043998733333,11359066666,574904600000,88756000000,21896133333,268886666666,1333333333,4538600000,37190466666,319400000,70348466666,302000000,3788266666,110779866666,51607000000,320081466666,5625066666,97723933333,15214800000,5509133333,538388333332,13613200000,38573200000,1532666666,424600000,31216266666,90565133333,927556466666,57551000000,39222800000,279943200000,43037666666,13205464266666,80613733333,1042466665,320624533333,255450266666,968733333,725266666,57005133333,481221866666,18556800000,5289933333,37923333333,100599533333,24697866666,327166933333,589422200000,15347266666,806013600000,299242733333,81410133333,4480133333,359741466666,12763266666,19120666666,226465666666,87359933333,27549933333,154800000
2011-05-31,9750333333,28292833333,120877333333,2077666666,755031833333,44095750000,1995464250000,4826500000,18372166666,3653166666,25505333333,3172083333,1215646166666,296669916666,238129083333,9515479916666,34061916665,41146583333,21582333333,15988250000,400757166666,731083333,1755166666,49677500000,65769000000,20876166666,251903000000,2750147416666,1924000000,181446750000,84905083333,271816000000,105986750000,456280000000,2624666666,1248951500000,22718000000,79791500000,171862583333,3600250000,1933155583333,20779916666,2029929166666,20809833333,37650750000,10058083333,3243750000,1643416666,21840750000,272580083333,62520416666,2395833333,299717000000,27106250000,71467916666,10165750000,170301833333,957499250000,3763475750000,162601083333,813889000000,107791833333,10566166666,202354083333,1646149916666,18990750000,32362416666,3919445750000,183251333333,61395916666,11199000000,28684583333,1344230250000,128043333333,14883750000,54063333333,2012333333,102096000000,1445916666,98097500000,3187500000,51908166666,35210333333,29524250000,31811333333,140002333333,10145500000,18170583333,2371166666,1430603916666,19175583333,14992916666,9526583333,71007750000,6465750000,10616166666,19919166666,7817000000,16008333333,12120833333,383453166666,13633083333,4341916666,10422583333,348572083333,14685999999,618752166666,230899416666,32903000000,112163166666,69605666666,424191083333,46123750000,255428333333,338821666666,15902083333,669656416666,65383333332,230655750000,30568083333,11476250000,4535666666,130214833333,235877500000,2051218916666,11434583333,577722750000,88913750000,21967666666,269895583333,1339666666,4585250000,37233333333,320500000,70441333333,305000000,3802833333,111105583333,51678500000,320929083333,5621833333,97921416666,15265750000,5532916666,540393666665,13683250000,38861500000,1545583333,425000000,31250583333,90767166666,931337583333,57870500000,39425750000,280858250000,43188583333,13235050333333,81105166666,1043833332,321681416666,256832083333,971666666,726083333,56987416666,482837083333,18668000000,5307166666,38094916666,101077916666,24736083333,329423166666,591671000000,15395833333,808620000000,299840916666,81588666666,4502916666,360260333333,12803833333,19223583333,227757833333,87515416666,27703916666,155750000
2011-06-30,9771000000,28338400000,121318600000,2081000000,757475600000,44276900000,2001048900000,4831000000,18416000000,3689800000,25604000000,3183700000,1218397800000,297180900000,239157300000,9594306300000,34185699999,41308700000,21723600000,16106700000,402398600000,732700000,1761600000,49873600000,65982800000,20878000000,252555800000,2754711100000,1932000000,181702500000,85234100000,272520200000,106352100000,457596400000,2635000000,1250281400000,22811000000,80284200000,172220700000,3605300000,1935427899999,20837900000,2033056600000,20923400000,37968500000,10116500000,3258700000,1649700000,21901300000,272316700000,62659900000,2406600000,300695200000,27178700000,71510500000,10215300000,170452600000,963026100000,3785550500000,162925100000,814603800000,108882800000,10594600000,203195900000,1647129500000,19005100000,32486100000,3923475100000,184265600000,61673700000,11250600000,28856300000,1348899500000,128680600000,14992500000,54206600000,2029600000,102562200000,1447300000,98712600000,3201200000,52078000000,35282800000,29630900000,31907800000,140544200000,10184400000,18204900000,2378800000,1434787500000,19224500000,15019499999,9543500000,71377500000,6476100000,10744000000,20054200000,7855600000,16063200000,12174200000,385086200000,13679100000,4360300000,10490100000,350641500000,14729799999,619540800000,231428300000,33016200000,112418600000,69860000000,425327700000,46458900000,256744600000,340175000000,16041100000,671492100000,65509599999,230665700000,30681500000,11543100000,4544200000,131705800000,236228200000,2058439100000,11510100000,580540900000,89071500000,22039200000,270904500000,1346000000,4631900000,37276200000,321600000,70534200000,308000000,3817400000,111431300000,51750000000,321776700000,5618600000,98118900000,15316700000,5556700000,542398999999,13753300000,39149800000,1558500000,425400000,31284900000,90969200000,935118700000,58190000000,39628700000,281773300000,43339500000,13264636400000,81596600000,1045199999,322738300000,258213900000,974600000,726900000,56969700000,484452300000,18779200000,5324400000,38266500000,101556300000,24774300000,331679400000,593919800000,15444400000,811226400000,300439100000,81767200000,4525700000,360779200000,12844400000,19326500000,229050000000,87670900000,27857900000,156700000
2011-07-31,9791666666,28383966666,121759866666,2084333333,759919366666,44458050000,2006633550000,4835500000,18459833333,3726433333,25702666666,3195316666,1221149433333,297691883333,240185516666,9673132683333,34309483332,41470816666,21864866666,16225150000,404040033333,734316666,1768033333,50069700000,66196600000,20879833333,253208600000,2759274783333,1940000000,181958250000,85563116666,273224400000,106717450000,458912800000,2645333333,1251611300000,22904000000,80776900000,172578816666,3610350000,1937700216666,20895883333,2036184033333,21036966666,38286250000,10174916666,3273650000,1655983333,21961850000,272053316666,62799383333,2417366666,301673400000,27251150000,71553083333,10264850000,170603366666,968552950000,3807625250000,163249116666,815318600000,109973766666,10623033333,204037716666,1648109083333,19019450000,32609783333,3927504450000,185279866666,61951483333,11302200000,29028016666,1353568750000,129317866666,15101250000,54349866666,2046866666,103028400000,1448683333,99327700000,3214900000,52247833333,35355266666,29737550000,32004266666,141086066666,10223300000,18239216666,2386433333,1438971083333,19273416666,15046083333,9560416666,71747250000,6486450000,10871833333,20189233333,7894200000,16118066666,12227566666,386719233333,13725116666,4378683333,10557616666,352710916666,14773599999,620329433333,231957183333,33129400000,112674033333,70114333333,426464316666,46794050000,258060866666,341528333333,16180116666,673327783333,65635866665,230675650000,30794916666,11609950000,4552733333,133196766666,236578900000,2065659283333,11585616666,583359050000,89229250000,22110733333,271913416666,1352333333,4678550000,37319066666,322700000,70627066666,311000000,3831966666,111757016666,51821500000,322624316666,5615366666,98316383333,15367650000,5580483333,544404333332,13823350000,39438100000,1571416666,425800000,31319216666,91171233333,938899816666,58509500000,39831650000,282688350000,43490416666,13294222466666,82088033333,1046566665,323795183333,259595716666,977533333,727716666,56951983333,486067516666,18890400000,5341633333,38438083333,102034683333,24812516666,333935633333,596168600000,15492966666,813832800000,301037283333,81945733333,4548483333,361298066666,12884966666,19429416666,230342166666,87826383333,28011883333,157650000
2011-08-31,9812333333,28429533333,122201133333,2087666666,762363133333,44639200000,2012218200000,4840000000,18503666666,3763066666,25801333333,3206933333,1223901066666,298202866666,241213733333,9751959066666,34433266665,41632933333,22006133333,16343600000,405681466666,735933333,1774466666,50265800000,66410400000,20881666666,253861400000,2763838466666,1948000000,182214000000,85892133333,273928600000,107082800000,460229200000,2655666666,1252941200000,22997000000,81269600000,172936933333,3615400000,1939972533333,20953866666,2039311466666,21150533333,38604000000,10233333333,3288600000,1662266666,22022400000,271789933333,62938866666,2428133333,302651600000,27323600000,71595666666,10314400000,170754133333,974079800000,3829700000000,163573133333,816033400000,111064733333,10651466666,204879533333,1649088666666,19033800000,32733466666,3931533800000,186294133333,62229266666,11353800000,29199733333,1358238000000,129955133333,15210000000,54493133333,2064133333,103494600000,1450066666,99942800000,3228600000,52417666666,35427733333,29844200000,32100733333,141627933333,10262200000,18273533333,2394066666,1443154666666,19322333333,15072666666,9577333333,72117000000,6496800000,10999666666,20324266666,7932800000,16172933333,12280933333,388352266666,13771133333,4397066666,10625133333,354780333333,14817399999,621118066666,232486066666,33242600000,112929466666,70368666666,427600933333,47129200000,259377133333,342881666666,16319133333,675163466666,65762133332,230685600000,30908333333,11676800000,4561266666,134687733333,236929600000,2072879466666,11661133333,586177200000,89387000000,22182266666,272922333333,1358666666,4725200000,37361933333,323800000,70719933333,314000000,3846533333,112082733333,51893000000,323471933333,5612133333,98513866666,15418600000,5604266666,546409666665,13893400000,39726400000,1584333333,426200000,31353533333,91373266666,942680933333,58829000000,40034600000,283603400000,43641333333,13323808533333,82579466666,1047933332,324852066666,260977533333,980466666,728533333,56934266666,487682733333,19001600000,5358866666,38609666666,102513066666,24850733333,336191866666,598417400000,15541533333,816439200000,301635466666,82124266666,4571266666,361816933333,12925533333,19532333333,231634333333,87981866666,28165866666,158600000
2011-09-30,9833000000,28475100000,122642400000,2091000000,764806900000,44820350000,2017802850000,4844500000,18547500000,3799700000,25900000000,3218550000,1226652700000,298713850000,242241950000,9830785450000,34557049999,41795050000,22147400000,16462050000,407322900000,737550000,1780900000,50461900000,66624200000,20883500000,254514200000,2768402150000,1956000000,182469750000,86221150000,274632800000,107448150000,461545600000,2666000000,1254271100000,23090000000,81762300000,173295050000,3620450000,1942244849999,21011850000,2042438900000,21264100000,38921750000,10291750000,3303550000,1668550000,22082950000,271526550000,63078350000,2438900000,303629800000,27396050000,71638250000,10363950000,170904900000,979606650000,3851774750000,163897150000,816748200000,112155700000,10679900000,205721350000,1650068250000,19048150000,32857150000,3935563150000,187308400000,62507050000,11405400000,29371450000,1362907250000,130592400000,15318750000,54636400000,2081400000,103960800000,1451450000,100557900000,3242300000,52587500000,35500200000,29950850000,32197200000,142169800000,10301100000,18307850000,2401700000,1447338250000,19371250000,15099249999,9594250000,72486750000,6507150000,11127500000,20459300000,7971400000,16227800000,12334300000,389985300000,13817150000,4415450000,10692650000,356849750000,14861199999,621906700000,233014950000,33355800000,113184900000,70623000000,428737550000,47464350000,260693400000,344235000000,16458150000,676999150000,65888399999,230695550000,31021750000,11743650000,4569800000,136178700000,237280300000,2080099650000,11736650000,588995350000,89544750000,22253800000,273931250000,1365000000,4771850000,37404800000,324900000,70812800000,317000000,3861100000,112408450000,51964500000,324319550000,5608900000,98711350000,15469550000,5628050000,548414999999,13963450000,40014700000,1597250000,426600000,31387850000,91575300000,946462050000,59148500000,40237550000,284518450000,43792250000,13353394600000,83070900000,1049299999,325908950000,262359350000,983400000,729350000,56916550000,489297950000,19112800000,5376100000,38781250000,102991450000,24888950000,338448100000,600666200000,15590100000,819045600000,302233650000,82302800000,4594050000,362335800000,12966100000,19635250000,232926500000,88137350000,28319850000,159550000
