,BHS,BIH,BLR,BLZ,TWN,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,ABW
2010-12-31,9647000000,28065000000,118671000000,2061000000,742813000000,43190000000,1967541000000,4804000000,18153000000,3470000000,25012000000,3114000000,1201888000000,294115000000,232988000000,9121348000000,33442999999,40336000000,20876000000,15396000000,392550000000,723000000,1723000000,48697000000,64700000000,20867000000,248639000000,2727329000000,1884000000,180168000000,83260000000,268295000000,104160000000,449698000000,2573000000,1242302000000,22253000000,77328000000,170072000000,3575000000,1921794000000,20490000000,2014292000000,20242000000,36062000000,9766000000,3169000000,1612000000,21538000000,273897000000,61823000000,2342000000,294826000000,26744000000,71255000000,9918000000,169548000000,929865000000,3653102000000,160981000000,810315000000,102337000000,10424000000,198145000000,1641252000000,18919000000,31744000000,3899299000000,178180000000,60007000000,10941000000,27826000000,1320884000000,124857000000,14340000000,53347000000,1926000000,99765000000,1439000000,95022000000,3119000000,51059000000,34848000000,28991000000,31329000000,137293000000,9951000000,17999000000,2333000000,1409686000000,18931000000,14860000000,9442000000,69159000000,6414000000,9977000000,19244000000,7624000000,15734000000,11854000000,375288000000,13403000000,4250000000,10085000000,338225000000,14467000000,614809000000,228255000000,32337000000,110886000000,68334000000,418508000000,44448000000,248847000000,332055000000,15207000000,660478000000,64751999999,230606000000,30001000000,11097000000,4493000000,122760000000,234124000000,2015118000000,11057000000,563632000000,88125000000,21610000000,264851000000,1308000000,4352000000,37019000000,315000000,69977000000,290000000,3730000000,109477000000,51321000000,316691000000,5638000000,96934000000,15011000000,5414000000,530366999999,13333000000,37420000000,1481000000,423000000,31079000000,89757000000,912432000000,56273000000,38411000000,276283000000,42434000000,13087120000000,78648000000,1036999999,316397000000,249923000000,957000000,722000000,57076000000,474761000000,18112000000,5221000000,37237000000,98686000000,24545000000,318142000000,580427000000,15153000000,795588000000,296850000000,80696000000,4389000000,357666000000,12601000000,18709000000,221297000000,86738000000,26934000000,151000000
2011-01-31,9667250000,28109983333,119109783333,2065000000,745256766666,43390766666,1973199633333,4808383333,18196266666,3506283333,25107600000,3126600000,1204361433333,294576666666,234019783333,9200055300000,33585466665,40514533333,21028400000,15520100000,394213783333,725066666,1729783333,48893866666,64866633333,20866350000,249243583333,2731524500000,1892250000,180391033333,83597366666,269010416666,104538583333,451022550000,2583700000,1243391016666,22343033333,77848433333,170399616666,3580400000,1923784166666,20552883333,2017062050000,20357833333,36397666666,9830716666,3185449999,1618983333,21605050000,273601883333,61997250000,2353300000,295765750000,26828383333,71294516666,9970866666,169676916666,935383466666,3675537466666,161270550000,811057533333,103498900000,10449750000,198922350000,1641970916666,18935733333,31871133333,3902895583333,179190850000,60311900000,10993716666,27999750000,1325411600000,125460816666,14453883333,53490783333,1943666666,100231700000,1440466666,95640033333,3133333333,51229033333,34909183333,29096966666,31405900000,137855733333,9991316666,18040383333,2340650000,1413983966666,18979200000,14894433333,9458316666,69532800000,6424233333,10105516666,19387450000,7664616666,15788716666,11912050000,376917816666,13451349999,4266566666,10158766666,340426800000,14514233333,615514616666,228727900000,32463283333,111120783333,68584000000,419789000000,44784533333,250202300000,333510533333,15350516666,662236350000,64850249999,230584183333,30123533333,11145883333,4499550000,124138966666,234475183333,2022249200000,11138166666,566506700000,88330800000,21695166666,265796133333,1314850000,4400300000,37068533333,315516666,70068133333,293166666,3744850000,109786850000,51384550000,317463383333,5635733333,97157633333,15067500000,5438966666,532354516665,13408850000,37710183333,1494966666,423583333,31115116666,89959150000,916309116666,56623766666,38639816666,277187916666,42587750000,13114351233333,79146300000,1038566665,317479233333,251308216666,960233333,723133333,57075000000,476325050000,18237666666,5239983333,37425483333,99191916666,24584733333,320179616666,582702766666,15202750000,797967200000,297398583333,80872500000,4412366666,358117633333,12645616666,18823283333,222604300000,86891916666,27072483333,151900000
2011-02-28,9687500000,28154966666,119548566666,2069000000,747700533333,43591533333,1978858266666,4812766666,18239533333,3542566666,25203200000,3139200000,1206834866666,295038333333,235051566666,9278762600000,33727933332,40693066666,21180800000,15644200000,395877566666,727133333,1736566666,49090733333,65033266666,20865700000,249848166666,2735720000000,1900500000,180614066666,83934733333,269725833333,104917166666,452347100000,2594400000,1244480033333,22433066666,78368866666,170727233333,3585800000,1925774333333,20615766666,2019832100000,20473666666,36733333333,9895433333,3201899999,1625966666,21672100000,273306766666,62171500000,2364600000,296705500000,26912766666,71334033333,10023733333,169805833333,940901933333,3697972933333,161560100000,811800066666,104660800000,10475500000,199699700000,1642689833333,18952466666,31998266666,3906492166666,180201700000,60616800000,11046433333,28173500000,1329939200000,126064633333,14567766666,53634566666,1961333333,100698400000,1441933333,96258066666,3147666666,51399066666,34970366666,29202933333,31482800000,138418466666,10031633333,18081766666,2348300000,1418281933333,19027400000,14928866666,9474633333,69906600000,6434466666,10234033333,19530900000,7705233333,15843433333,11970100000,378547633333,13499699999,4283133333,10232533333,342628600000,14561466666,616220233333,229200800000,32589566666,111355566666,68834000000,421070000000,45121066666,251557600000,334966066666,15494033333,663994700000,64948499999,230562366666,30246066666,11194766666,4506100000,125517933333,234826366666,2029380400000,11219333333,569381400000,88536600000,21780333333,266741266666,1321700000,4448600000,37118066666,316033333,70159266666,296333333,3759700000,110096700000,51448100000,318235766666,5633466666,97381266666,15124000000,5463933333,534342033332,13484700000,38000366666,1508933333,424166666,31151233333,90161300000,920186233333,56974533333,38868633333,278092833333,42741500000,13141582466666,79644600000,1040133332,318561466666,252693433333,963466666,724266666,57074000000,477889100000,18363333333,5258966666,37613966666,99697833333,24624466666,322217233333,584978533333,15252500000,800346400000,297947166666,81049000000,4435733333,358569266666,12690233333,18937566666,223911600000,87045833333,27210966666,152800000
2011-03-31,9707750000,28199950000,119987350000,2073000000,750144300000,43792300000,1984516900000,4817150000,18282800000,3578850000,25298800000,3151800000,1209308300000,295500000000,236083350000,9357469900000,33870399999,40871600000,21333200000,15768300000,397541350000,729200000,1743350000,49287600000,65199900000,20865050000,250452750000,2739915500000,1908750000,180837100000,84272100000,270441250000,105295750000,453671650000,2605100000,1245569050000,22523100000,78889300000,171054850000,3591200000,1927764500000,20678650000,2022602150000,20589500000,37069000000,9960150000,3218349999,1632950000,21739150000,273011650000,62345750000,2375900000,297645250000,26997150000,71373550000,10076600000,169934750000,946420400000,3720408400000,161849650000,812542600000,105822700000,10501250000,200477050000,1643408750000,18969200000,32125400000,3910088750000,181212550000,60921700000,11099150000,28347250000,1334466800000,126668450000,14681650000,53778350000,1979000000,101165100000,1443400000,96876100000,3162000000,51569100000,35031550000,29308900000,31559700000,138981200000,10071950000,18123150000,2355950000,1422579900000,19075600000,14963299999,9490950000,70280400000,6444700000,10362550000,19674350000,7745850000,15898150000,12028150000,380177450000,13548049999,4299700000,10306300000,344830400000,14608700000,616925850000,229673700000,32715850000,111590350000,69084000000,422351000000,45457600000,252912900000,336421600000,15637550000,665753050000,65046749999,230540550000,30368600000,11243650000,4512650000,126896900000,235177550000,2036511600000,11300500000,572256100000,88742400000,21865500000,267686400000,1328550000,4496900000,37167600000,316550000,70250400000,299500000,3774550000,110406550000,51511650000,319008150000,5631200000,97604900000,15180500000,5488900000,536329549999,13560550000,38290550000,1522900000,424750000,31187350000,90363450000,924063350000,57325300000,39097450000,278997750000,42895250000,13168813700000,80142900000,1041699999,319643700000,254078650000,966700000,725400000,57073000000,479453150000,18489000000,5277950000,37802450000,100203750000,24664200000,324254850000,587254300000,15302250000,802725600000,298495750000,81225500000,4459100000,359020900000,12734850000,19051850000,225218900000,87199750000,27349450000,153700000
2011-04-30,9728000000,28244933333,120426133333,2077000000,752588066666,43993066666,1990175533333,4821533333,18326066666,3615133333,25394400000,3164400000,1211781733333,295961666666,237115133333,9436177200000,34012866665,41050133333,21485600000,15892400000,399205133333,731266666,1750133333,49484466666,65366533333,20864400000,251057333333,2744111000000,1917000000,181060133333,84609466666,271156666666,105674333333,454996200000,2615800000,1246658066666,22613133333,79409733333,171382466666,3596600000,1929754666666,20741533333,2025372200000,20705333333,37404666666,10024866666,3234799999,1639933333,21806200000,272716533333,62520000000,2387200000,298585000000,27081533333,71413066666,10129466666,170063666666,951938866666,3742843866666,162139200000,813285133333,106984600000,10527000000,201254400000,1644127666666,18985933333,32252533333,3913685333333,182223400000,61226600000,11151866666,28521000000,1338994400000,127272266666,14795533333,53922133333,1996666666,101631800000,1444866666,97494133333,3176333333,51739133333,35092733333,29414866666,31636600000,139543933333,10112266666,18164533333,2363600000,1426877866666,19123800000,14997733333,9507266666,70654200000,6454933333,10491066666,19817800000,7786466666,15952866666,12086200000,381807266666,13596399999,4316266666,10380066666,347032200000,14655933333,617631466666,230146600000,32842133333,111825133333,69334000000,423632000000,45794133333,254268200000,337877133333,15781066666,667511400000,65144999999,230518733333,30491133333,11292533333,4519200000,128275866666,235528733333,2043642800000,11381666666,575130800000,88948200000,21950666666,268631533333,1335400000,4545200000,37217133333,317066666,70341533333,302666666,3789400000,110716400000,51575200000,319780533333,5628933333,97828533333,15237000000,5513866666,538317066665,13636400000,38580733333,1536866666,425333333,31223466666,90565600000,927940466666,57676066666,39326266666,279902666666,43049000000,13196044933333,80641200000,1043266665,320725933333,255463866666,969933333,726533333,57072000000,481017200000,18614666666,5296933333,37990933333,100709666666,24703933333,326292466666,589530066666,15352000000,805104800000,299044333333,81402000000,4482466666,359472533333,12779466666,19166133333,226526200000,87353666666,27487933333,154600000
2011-05-31,9748250000,28289916666,120864916666,2081000000,755031833333,44193833333,1995834166666,4825916666,18369333333,3651416666,25490000000,3177000000,1214255166666,296423333333,238146916666,9514884500000,34155333332,41228666666,21638000000,16016500000,400868916666,733333333,1756916666,49681333333,65533166666,20863750000,251661916666,2748306500000,1925250000,181283166666,84946833333,271872083333,106052916666,456320750000,2626500000,1247747083333,22703166666,79930166666,171710083333,3602000000,1931744833333,20804416666,2028142250000,20821166666,37740333333,10089583333,3251249999,1646916666,21873250000,272421416666,62694250000,2398500000,299524750000,27165916666,71452583333,10182333333,170192583333,957457333333,3765279333333,162428750000,814027666666,108146500000,10552750000,202031750000,1644846583333,19002666666,32379666666,3917281916666,183234250000,61531500000,11204583333,28694750000,1343522000000,127876083333,14909416666,54065916666,2014333333,102098500000,1446333333,98112166666,3190666666,51909166666,35153916666,29520833333,31713500000,140106666666,10152583333,18205916666,2371250000,1431175833333,19172000000,15032166666,9523583333,71028000000,6465166666,10619583333,19961250000,7827083333,16007583333,12144250000,383437083333,13644749999,4332833333,10453833333,349234000000,14703166666,618337083333,230619500000,32968416666,112059916666,69584000000,424913000000,46130666666,255623500000,339332666666,15924583333,669269750000,65243249999,230496916666,30613666666,11341416666,4525750000,129654833333,235879916666,2050774000000,11462833333,578005500000,89154000000,22035833333,269576666666,1342250000,4593500000,37266666666,317583333,70432666666,305833333,3804250000,111026250000,51638750000,320552916666,5626666666,98052166666,15293500000,5538833333,540304583332,13712250000,38870916666,1550833333,425916666,31259583333,90767750000,931817583333,58026833333,39555083333,280807583333,43202750000,13223276166666,81139500000,1044833332,321808166666,256849083333,973166666,727666666,57071000000,482581250000,18740333333,5315916666,38179416666,101215583333,24743666666,328330083333,591805833333,15401750000,807484000000,299592916666,81578500000,4505833333,359924166666,12824083333,19280416666,227833500000,87507583333,27626416666,155500000
2011-06-30,9768500000,28334900000,121303700000,2085000000,757475600000,44394600000,2001492800000,4830300000,18412600000,3687700000,25585600000,3189600000,1216728600000,296885000000,239178700000,9593591800000,34297799999,41407200000,21790400000,16140600000,402532700000,735400000,1763700000,49878200000,65699800000,20863100000,252266500000,2752502000000,1933500000,181506200000,85284200000,272587500000,106431500000,457645300000,2637200000,1248836100000,22793200000,80450600000,172037700000,3607400000,1933735000000,20867300000,2030912300000,20937000000,38076000000,10154300000,3267699999,1653900000,21940300000,272126300000,62868500000,2409800000,300464500000,27250300000,71492100000,10235200000,170321500000,962975800000,3787714800000,162718300000,814770200000,109308400000,10578500000,202809100000,1645565500000,19019400000,32506800000,3920878500000,184245100000,61836400000,11257300000,28868500000,1348049600000,128479900000,15023300000,54209700000,2032000000,102565200000,1447800000,98730200000,3205000000,52079200000,35215100000,29626800000,31790400000,140669400000,10192900000,18247300000,2378900000,1435473800000,19220200000,15066599999,9539900000,71401800000,6475400000,10748100000,20104700000,7867700000,16062300000,12202300000,385066900000,13693099999,4349400000,10527600000,351435800000,14750400000,619042700000,231092400000,33094700000,112294700000,69834000000,426194000000,46467200000,256978800000,340788200000,16068100000,671028100000,65341499999,230475100000,30736200000,11390300000,4532300000,131033800000,236231100000,2057905200000,11544000000,580880200000,89359800000,22121000000,270521800000,1349100000,4641800000,37316200000,318100000,70523800000,309000000,3819100000,111336100000,51702300000,321325300000,5624400000,98275800000,15350000000,5563800000,542292099999,13788100000,39161100000,1564800000,426500000,31295700000,90969900000,935694700000,58377600000,39783900000,281712500000,43356500000,13250507400000,81637800000,1046399999,322890400000,258234300000,976400000,728800000,57070000000,484145300000,18866000000,5334900000,38367900000,101721500000,24783400000,330367700000,594081600000,15451500000,809863200000,300141500000,81755000000,4529200000,360375800000,12868700000,19394700000,229140800000,87661500000,27764900000,156400000
2011-07-31,9788750000,28379883333,121742483333,2089000000,759919366666,44595366666,2007151433333,4834683333,18455866666,3723983333,25681200000,3202200000,1219202033333,297346666666,240210483333,9672299100000,34440266665,41585733333,21942800000,16264700000,404196483333,737466666,1770483333,50075066666,65866433333,20862450000,252871083333,2756697500000,1941750000,181729233333,85621566666,273302916666,106810083333,458969850000,2647900000,1249925116666,22883233333,80971033333,172365316666,3612800000,1935725166666,20930183333,2033682350000,21052833333,38411666666,10219016666,3284149999,1660883333,22007350000,271831183333,63042750000,2421100000,301404250000,27334683333,71531616666,10288066666,170450416666,968494266666,3810150266666,163007850000,815512733333,110470300000,10604250000,203586450000,1646284416666,19036133333,32633933333,3924475083333,185255950000,62141300000,11310016666,29042250000,1352577200000,129083716666,15137183333,54353483333,2049666666,103031900000,1449266666,99348233333,3219333333,52249233333,35276283333,29732766666,31867300000,141232133333,10233216666,18288683333,2386550000,1439771766666,19268400000,15101033333,9556216666,71775600000,6485633333,10876616666,20248150000,7908316666,16117016666,12260350000,386696716666,13741449999,4365966666,10601366666,353637600000,14797633333,619748316666,231565300000,33220983333,112529483333,70084000000,427475000000,46803733333,258334100000,342243733333,16211616666,672786450000,65439749999,230453283333,30858733333,11439183333,4538850000,132412766666,236582283333,2065036400000,11625166666,583754900000,89565600000,22206166666,271466933333,1355950000,4690100000,37365733333,318616666,70614933333,312166666,3833950000,111645950000,51765850000,322097683333,5622133333,98499433333,15406500000,5588766666,544279616665,13863950000,39451283333,1578766666,427083333,31331816666,91172050000,939571816666,58728366666,40012716666,282617416666,43510250000,13277738633333,82136100000,1047966665,323972633333,259619516666,979633333,729933333,57069000000,485709350000,18991666666,5353883333,38556383333,102227416666,24823133333,332405316666,596357366666,15501250000,812242400000,300690083333,81931500000,4552566666,360827433333,12913316666,19508983333,230448100000,87815416666,27903383333,157300000
2011-08-31,9809000000,28424866666,122181266666,2093000000,762363133333,44796133333,2012810066666,4839066666,18499133333,3760266666,25776800000,3214800000,1221675466666,297808333333,241242266666,9751006400000,34582733332,41764266666,22095200000,16388800000,405860266666,739533333,1777266666,50271933333,66033066666,20861800000,253475666666,2760893000000,1950000000,181952266666,85958933333,274018333333,107188666666,460294400000,2658600000,1251014133333,22973266666,81491466666,172692933333,3618200000,1937715333333,20993066666,2036452400000,21168666666,38747333333,10283733333,3300599999,1667866666,22074400000,271536066666,63217000000,2432400000,302344000000,27419066666,71571133333,10340933333,170579333333,974012733333,3832585733333,163297400000,816255266666,111632200000,10630000000,204363800000,1647003333333,19052866666,32761066666,3928071666666,186266800000,62446200000,11362733333,29216000000,1357104800000,129687533333,15251066666,54497266666,2067333333,103498600000,1450733333,99966266666,3233666666,52419266666,35337466666,29838733333,31944200000,141794866666,10273533333,18330066666,2394200000,1444069733333,19316600000,15135466666,9572533333,72149400000,6495866666,11005133333,20391600000,7948933333,16171733333,12318400000,388326533333,13789799999,4382533333,10675133333,355839400000,14844866666,620453933333,232038200000,33347266666,112764266666,70334000000,428756000000,47140266666,259689400000,343699266666,16355133333,674544800000,65537999999,230431466666,30981266666,11488066666,4545400000,133791733333,236933466666,2072167600000,11706333333,586629600000,89771400000,22291333333,272412066666,1362800000,4738400000,37415266666,319133333,70706066666,315333333,3848800000,111955800000,51829400000,322870066666,5619866666,98723066666,15463000000,5613733333,546267133332,13939800000,39741466666,1592733333,427666666,31367933333,91374200000,943448933333,59079133333,40241533333,283522333333,43664000000,13304969866666,82634400000,1049533332,325054866666,261004733333,982866666,731066666,57068000000,487273400000,19117333333,5372866666,38744866666,102733333333,24862866666,334442933333,598633133333,15551000000,814621600000,301238666666,82108000000,4575933333,361279066666,12957933333,19623266666,231755400000,87969333333,28041866666,158200000
2011-09-30,9829250000,28469850000,122620050000,2097000000,764806900000,44996900000,2018468700000,4843450000,18542400000,3796550000,25872400000,3227400000,1224148900000,298270000000,242274050000,9829713700000,34725199999,41942800000,22247600000,16512900000,407524050000,741600000,1784050000,50468800000,66199700000,20861150000,254080250000,2765088500000,1958250000,182175300000,86296300000,274733750000,107567250000,461618950000,2669300000,1252103150000,23063300000,82011900000,173020550000,3623600000,1939705500000,21055950000,2039222450000,21284500000,39083000000,10348450000,3317049999,1674850000,22141450000,271240950000,63391250000,2443700000,303283750000,27503450000,71610650000,10393800000,170708250000,979531200000,3855021200000,163586950000,816997800000,112794100000,10655750000,205141150000,1647722250000,19069600000,32888200000,3931668250000,187277650000,62751100000,11415450000,29389750000,1361632400000,130291350000,15364950000,54641050000,2085000000,103965300000,1452200000,100584300000,3248000000,52589300000,35398650000,29944700000,32021100000,142357600000,10313850000,18371450000,2401850000,1448367700000,19364800000,15169899999,9588850000,72523200000,6506100000,11133650000,20535050000,7989550000,16226450000,12376450000,389956350000,13838149999,4399100000,10748900000,358041200000,14892100000,621159550000,232511100000,33473550000,112999050000,70584000000,430037000000,47476800000,261044700000,345154800000,16498650000,676303150000,65636249999,230409650000,31103800000,11536950000,4551950000,135170700000,237284650000,2079298800000,11787500000,589504300000,89977200000,22376500000,273357200000,1369650000,4786700000,37464800000,319650000,70797200000,318500000,3863650000,112265650000,51892950000,323642450000,5617600000,98946700000,15519500000,5638700000,548254649999,14015650000,40031650000,1606700000,428250000,31404050000,91576350000,947326050000,59429900000,40470350000,284427250000,43817750000,13332201100000,83132700000,1051099999,326137100000,262389950000,986100000,732200000,57067000000,488837450000,19243000000,5391850000,38933350000,103239250000,24902600000,336480550000,600908900000,15600750000,817000800000,301787250000,82284500000,4599300000,361730700000,13002550000,19737550000,233062700000,88123250000,28180350000,159100000
